|ocrSubjNumT|,|ocrTitle|
|1.2.2.4.1|,|INVESTIGATION BY THE TRANSONIC -BUMP METHOD OF A 35° SWEPTBACK SEMISPAN MODEL EQUIPPED WITH A FLAP OPERATED BY A SERIES OF SERVOVANES LOCATED AHEAD OF AND GEARED TO THE FLAP. William H. Phillips and Robert F. Thompson. April 1956. 39p. diagrs., photo. (NACA TN 3689. Supersedes RM L51J10) |
|1.2.2.4.1|,|A WIND-TUNNEL INVESTIGATION OF A 0.4-SCALE MODEL OF AN ASSAULT-TRANSPORT AIRPLANE WITH BOUNDARY-LAYER CONTROL APPLIED. Marvin P. Fink, Bennie W. Cocke, and Stanley Lipson. May 1956. 63p. diagrs., photos. (NACA RM L55G26a) |
|1.2.2.4.2|,|LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS OF A SEMISPAN WIND-TUNNEL MODEL OF A TAILLESS AIRPLANE AND A COM- PARISON WITH COMPLETE -MODEL WIND-TUNNEL TESTS AND SEMISPAN-MODEL WING-FLOW TESTS. Kenneth W. Goodson and Thomas J. King, Jr. October 10, 1949. 63p. diagrs., photos. vNACA RM LGC31) |
|1.2.2.4.2|,|LOW-SPEED LATERAL-CONTROL CHARACTER- ISTICS OF AN UNSWEPT WING WITH HEXAGONAL AIRFOIL SECTIONS AND ASPECT RATIO 2.5 EQUIPPED WITH SPOILERS AND WITH SHARP- AND THICKENED-TRAILING-EDGE FLAP-TYPE AILERONS AT A REYNOLDS NUMBER OF 7.6 x 10 6 . James E. Fitzpatrick and Robert L. Woods. April 1952. 58p. photos., diagrs., tab. (NACA RM L52B15) |
|1.2.2.4.2|,|CHORDWISE PRESSURE DISTRIBUTION AT HIGH SUBSONIC SPEEDS NEAR MIDSEMISPAN OF A TAPERED 35° SWEPTBACK WING OF ASPECT RATIO 4 HAVING NACA 65A006 AIRFOIL SECTIONS AND EQUIPPED WITH VARIOUS SPOILER AILER- ONS. Alexander D. Hammond and Barbara M. McMullan, June 1952. 76p. diagrs., tabs. (NACA RM L52C28) |
|1.2.2.4.2|,|WIND-TUNNEL INVESTIGATION AT HIGH SUB- SONIC SPEEDS OF A SPOILER-SLOT-DEFLECTOR COMBINATION ON AN NACA 65A006 WING WITH QUARTER-CHORD LINE SWEPT BACK 32.6°. Raymond D. Vogler. May 1953. 24p. diagrs. (NACA RM L53D17) |
|1.2.2.4.2|,|LOW-SPEED WIND-TUNNEL INVESTIGATION OF A JET CONTROL ON A 35° SWEPT WING. John G. Lowry and Thomas R. Turner. October 1953. 9p. diagrs. (NACA RM L53I09a) |
|1.2.2.4.2|,|EFFECT AT TRANSONIC SPEEDS OF INBOARD SPOILERS ON THE STATIC LONGITUDINAL STA- BILITY CHARACTERISTICS OF A 45° SWEPTBjACK WING-BODY COMBINATION HAVING A LEADING- EDGE CHORD-EXTENSION. James H. Henderson. June 1954. 24p. diagrs., photo. (NACA RM L54D13) |
|1.2.2.4.2|,|INVESTIGATION BY THE TRANSONIC-BUMP MEfHOD OF A 35° SWEPTBACK SEMISPAN MODEL EQUIPPED WITH A FLAP OPERATED BY A SERIES OF SERVOVANES LOCATED AHEAD OF AND GEARED TO THE FLAP. William H. Phillips and Robert F. Thompson. April 1956. 39p. diagrs., photo. (NACA TN 3689. Supersedes RM L51J10) |
|1.2.2.4.2|,|AN INVESTIGATION OF FORWARD-LOCATED FIXED SPOILERS AND DEFLECTORS AS GUST ALLEVIATORS ON AN UNSWEPT-WING MODEL. Delwin R. Croom, C. C. Shufflebarger, and Jarrett K. Huffman. June 1956. 26p. diagrs., photo. (NACA TN 3705) |
|1.2.2.4.3|,|ROLLING EFFECTIVENESS OF ALL-MOVABLE WINGS AT SMALL ANGLES OF INCIDENCE AT MACH NUMBERS FROM 0.6 TO 1.6. H. Kurt Strass and Edward T. JVlarley. October 1951. 16p. diagrs., photo., tab. (NACA RM L51H03) |
|1.2.2.4.3|,|THE STATIC LONGITUDINAL CHARACTERISTICS AT MACH NUMBERS UP TO 0.95 OF A TRIANGULAR-WING CANARD MODEL HAVING A TRLANGULAF CONTROL. .Tack D. Stephenson and Ralph Selan. December 1951. 72p. diagrs., photo. (NACA RM A51I07) |
|1.2.2.4.3|,|TESTS IN THE AMES 40- BY 80-FOOT WIND TUN- NEL OF AN AIRPLANE CONFIGURATION WITH AN ASPECT RATIO 2 TRIANGULAR WING AND AN ALL-MOVABLE HORIZONTAL TAIL - LATERAL CHARACTERISTICS. David Graham and David G. Koenig. February 1952. 38p. diagrs., 2 tabs. (NACA RM A51L03) |
|1.2.2.4.3|,|AN APPROXIMATION TO THE EFFECT OF GEO- METRIC DIHEDRAL ON THE ROLLING MOMENT DUE TO SIDESLIP FOR WINGS AT TRANSONIC AND SUPERSONIC SPEEDS. Paul E. Purser. April 1952. lOp. diagrs. (NACA RM L52B01) |
|1.2.2.4.3|,|TESTS IN THE AMES 40- BY 80-FOOT WIND TUN- NEL OF AN AIRPLANE CONFIGURATION WITH AN ASPECT RATIO 3 TRIANGULAR WING AND AN ALL-MOVABLE HORIZONTAL TAIL - LONGITU- DINAL AND LATERAL CHARACTERISTICS. David G. Koenig. April 1953. 61p. diagrs., photos., 4 tabs. (NACA RM A52L15) |
|1.2.2.4.3|,|TESTS IN THE AMES 40- BY 80-FOOT WIND TUN- NEL OF AN AIRPLANE CONFIGURATION WITH A VARIABLE-INCIDENCE TRIANGULAR WING AND AN ALL-MOVABLE HORIZONTAL TAIL. David G. Koenig. June 1953, 42p. diagrs., photo., tabs. (NACARM A53D21) |
|1.2.2.4.3|,|LARGE-SCALE LOW -SPEED WIND-TUNNEL TESTS OF A MODEL HAVING A 60° DELTA HORIZONTAL CANARD CONTROL SURFACE AND WING TO OB- TAIN STATIC-LONGITUDINAL-STABILITY AND CANARD-SURFACE HINGE-MOMENT,DATA. Dale L. Burrows. June 1954. 21p. diagr8. (NACA RM L54D16a) |
|1.2.2.4.3|,|SOME EFFECTS OF EXTERNAL WING TIP STORES ON THE ROLLING EFFECTIVENESS AND DRAG OF PLAIN AND HALF-DELTA TIP AILERONS ON A 4-PERCENT-THICK, TAPERED, UNSWEPT WING. Roland D. English. August 1954. 14p. diagrs., photos., tab. (NACA RM L54F29a) |
|1.2.2.5|,|EFFECTS OF SWEEP ON CONTROLS. John G. Lowry, John A. Axelson, and Harold I. Johnson. June 3, 1948. 29p. diagrs. (NACA RM L8A28c) |
|1.2.2.5|,|THE TRANSONIC CHARACTERISTICS OF A LOW- ASPECT-RATIO TRIANGULAR WING WITH A CONSTANT-CHORD FLAP AS DETERMINED BY WING-FLOW TESTS, INCLUDING CORRELATION WITH LARGE-SCALE TESTS. George A. Rathert, Jr., L. Stewart Rolls, and Carl M. Hanson. July 18, 1950. 39p. diagrs., photo. (NACA RM A50E10) |
|1.2.2.5|,|CHARACTERISTICS THROUGHOUT THE SUBSONIC SPEED RANGE OF A PLANE WING AND OF A CAMBERED AND TWISTED WING, BOTH HAVING 45° OF SWEEPBACK. Ben H. Johnson, Jr., and Harry H. Shibata. July 1951. 122p. diagrs.. photos. (NACA RM A51D27) |
|1.2.2.5|,|THE EFFECTS OF REYNOLDS NUMBER AT MACH NUMBERS UP TO 0.94 ON THE LOADING ON A 35° SWEPTBACK WING HAVING NACA 65^012 STREAMWISE SECTIONS. Bruce E. Tinling and Armando E. Lopez. June 1952. 115p. diagrs., photos., tabs. (NACA RM A52B20) |
|1.2.2.5|,|AN INVESTIGATION THROUGHOUT THE SUBSONIC SPEED RANGE OF A FULL-SPAN AND A SEMI- SPAN MODEL OF A PLANE WING AND OF A CAMBERED AND TWISTED WING, ALL HAVING 45° OF SWEEPBACK. Harry H. Shibata, Angelo Bandettini, and Joseph Cleary. June 1952. 65p. diagrs., photos. (NACA RM A52D01) |
|1.2.2.5|,|THE LONGITUDINAL CHARACTERISTICS AT MACH NUMBERS UP TO 0.92 OF A CAMBERED AND TWISTED WING HAVING 40° OF SWEEPBACK AND AN ASPECT RATIO OF 10. George G. Edwards, Bruce E. Tinling, and Arthur C. Ackerman. September 1952. 71p, diagrs., photos., tab. (NACA RM A52F18) |
|1.2.2.5|,|PRESSURE DISTRIBUTION AT MACH NUMBERS UP TO 0.90 ON A CAMBERED AND TWISTED WING HAVING 40° OF SWEEPBACK AND AN ASPECT RATIO OF 10, INCLUDING THE EFFECTS OF FENCES. Frederick W. Boltz and Harry H. Shibata. March 1953. 133p. diagrs., photos., tabs. (NACA RM A52K20) |
|1.2.2.5|,|WIND-TUNNEL INVESTIGATION OF STALL CON- TROL BY SUCTION THROUGH A POROUS LEADING EDGE ON A 37° SWEPTBACK WING OF ASPECT RATIO 6 AT REYNOLDS NUMBERS FROM 2.50 xlO 6 to 8.10 x 10 6 . Robert R. Graham and William A. Jacques. March 1953. 67p. diagrs., photo., 2 tabs. (NACARML52L05) |
|1.2.2.5|,|THE EFFECTS OF LEADING-EDGE EXTENSIONS, A TRAILING-EDGE EXTENSION, AND A FENCE ON THE STATIC LONGITUDINAL STABILITY OF A WTNG-FUSELAGE-TAIL COMBINATION HAVING A WING WITH 35° OF SWEEPBACK AND AN AS- PECT RATIO OF 4.5. Ralph Selan and Angelo Bandettini. August 1953. 81p. diagrs., photos., tabs. (NACA RM A53E12) |
|1.2.2.5|,|THE LATERAL CONTROL CHARACTERISTICS OF CONSTANT-PERCENT-CHORD TRAILING-EDGE ELEVONS ON A POINTED WING OF ASPECT RATIO 2 AT MACH NUMBERS UP TO 0.95. Verlln D. Reed and Donald W. Smith. August 1953. 105p. diagrs., photo., tabs. (NACA RM A53F03) |
|1.2.2.5|,|EFFECT OF REDUCTION IN THICKNESS FROM 6 TO 2 PERCENT AND REMOVAL OF THE POINTED TIPS ON THE SUBSONIC STATIC LONGITUDINAL STABILITY CHARACTERISTICS OF A 60° TRIANGU- LAR WING IN COMBINATION WITH A FUSELAGE. William E. Palmer. August 1953. 44p. diagrs., photo., tab. (NACA RM L53F24) |
|1.2.2.5|,|WIND-TUNNEL INVESTIGATION AT HIGH AND LOW SUBSONIC MACH NUMBERS OF TWO UNSWEPT WINGS HAVING NACA 2-006 AND NACA 65A006 AIRFOIL SECTIONS. Stanley F. Racisz. December 1953. 40p. diagrs., photo., tab. (NACA RM L53J29) |
|1.2.2.5|,|THE EFFECTS OF HORIZONTAL -TAIL HEIGHT AND A PARTIAL-SPAN LEADING-EDGE EXTEN- SION ON THE STATIC LONGITUDINAL STABILITY OF A WING- FUSELAGE -TAIL COMBINATION HAVING A SWEPTBACK WING. Angelo Bandettini and Ralph Selan. March 1954. 54p. diagrs., photos., 2 tabs. (NACA RM A53J07) |
|1.2.2.5|,|SUBSONIC INVESTIGATION OF EFFECTS OF BODY INDENTATION ON ZERO-LIFT DRAG CHARACTER- ISTICS OF A 450 SWEPTBACK WING-BODY COMBI- NATION WITH NATURAL AND FIXED BOUNDARY- LAYER TRANSITION THROUGH A RANGE OF REYNOLDS NUMBER FROM 1 x 10 b TO 8 x 10 6 . Gene J. Bingham and Albert L. Braslow. April 1954. [Op. diagrs., photos. (NACA RM L54B18a) |
|1.2.2.5|,|EFFECT OF GROUND INTERFERENCE ON THE AERODYNAMIC AND FLOW CHARACTERISTICS OF A 42° SWEPTBACK WING AT REYNOLDS NUMBERS UP TO 6.8 x 10 6 . G. Chester Furlong and Thomas V. Bollech. 1955. ii, 60p. diagrs., photos., tab. (NACA Rept. 1218. Combination of RM L8G22; TN 2487) |
|1.2.2.6|,|FREE-FLIGHT INVESTIGATION OF CONTROL EF- FECTIVENESS OF FULL-SPAN, 0.2-CHORD PLAIN AILERONS AT HIGH SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS TO DETERMINE SOME EF- FECTS OF WING SWEEPBACK, TAPER, ASPECT RATIO, AND SECTION-THICKNESS RATIO. Carl A. Sandaht. August 13, 1947. 16p. diagrs., photos., tab, (NACA RM L7F30) |
|1.2.2.6|,|FLIGHT INVESTIGATION TO DETERMINE THE HINGE MOMENTS OF A BEVELED-EDGE AILERON ON A 45° SWEPTBACK WING AT TRANSONIC AND LOW SUPERSONIC SPEEDS. William N. Gardner and Howard J. Curfman, Jr. November 12, 1947. 20p. diagrs., photos. (NACA RM L7H26) |
|1.2.2.6|,|THE HIGH-SPEED AERODYNAMIC EFFECTS OF MODIFICATIONS TO THE WING AND WING- FUSELAGE INTERSECTION OF AN AIRPLANE MODEL WITH THE WING SWEPT BACK 35°, Lee E. Boddy and Charles P. Morrill, Jr. February 18, 1948. 34p. diagrs., photos. (NACA RM A7J02) |
|1.2.2.6|,|HIGH-SPEED STABILITY AND CONTROL CHARAC- TERISTICS OF A FIGHTER AIRPLANE MODEL WITH A SWEPT-BACK WING AND TAIL. Charles P. Morrill, Jr., and Lee E. Boddy. April 14, 1948. 47p. diagrs., photos. (NACA RM A7K28) |
|1.2.2.6|,|THE AERODYNAMIC FFFF.CTS OF ROCKETS AND FUEL TANKS MOUNTED UNDER THE SWEPT- BACK WING OF AN AIRPLANE MODEL. Lee E. Boddy and Charles P. Morrill. Jr. April 23. 1948. 19p. diagrs. (NACA RM A7J03) |
|1.2.2.6|,|ADDITIONAL RESULTS IN A FREE-FLIGHT IN- VESTIGATION OF CONTROL EFFECTIVENESS OF FULL-SPAN, 0.2-CHORD PLAIN AILERONS AT HIGH SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS TO DETERMINE SOME EFFECTS OF WING SWEEPBACK, ASPECT RATIO, TAPER, AND SEC- TION THICKNESS RATIO. Carl A. Sandahl and H. Kurt Strass. April 23, 1948. 31p. diagrs., photos. (NACA RM L7L01) |
|1.2.2.6|,|EFFECTS OF SWEEP ON CONTROLS. John G. Lowry, John A. Axelson, and Harold I. Johnson. June 3, 1948. 29p. diagrs. (NACA RM L8A28c) |
|1.2.2.6|,|FREE- FLIGHT INVESTIGATION OF THE ROLLING EFFECTIVENESS AT HIGH SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS OF LEADING-EDGE AND TRAILING- EDGE AILERONS IN CONJUNCTION WITH TAPERED AND UNTAPERED PLAN FORMS. H. Kurt Strass. July 23, 1948. 19p. diagrs., photos. (NACA RM L8E10) |
|1.2.2.6|,|FREE-FLIGHT INVESTIGATION OF THE ROLLING EFFECTIVENESS OF SEVERAL DELTA WING - AILERON CONFIGURATIONS AT TRANSONIC AND SUPERSONIC SPEEDS. Carl A. Sandahl. August 27, 1948. 19p. diagrs., photos., tab. (NACA RM L8D16) |
|1.2.2.6|,|PRELIMINARY RESULTS OF NACA TRANSONIC FLIGHTS OF THE XS-1 AIRPLANE WITH 10- PERCENT-THICK WING AND 8-PERCENT-THICK HORIZONTAL TAIL. Hubert M. Drake, Harold R, Goodman, and Herbert H. Hoover. October 13, 1948. 18p. diagrs., photos. (NACA RM L8I29) |
|1.2.2.6|,|FREE-FLIGHT INVESTIGATION AT TRANSONIC AND SUPERSONIC SPEEDS OF THE ROLLING EF- FECTIVENESS OF A THIN, UNSWEPT WING HAVING PARTIAL-SPAN AILERONS. Carl A. Sandahl. October 22, 1948. 13p. diagrs., photos., tab. (NACA RM L8G20a) |
|1.2.2.6|,|INVESTIGATION OF A THIN WING OF ASPECT RATIO 4 IN THE AMES 12-FOOT PRESSURE WIND TUNNEL, m - THE EFFECTP/ENESS OF A CONSTANT-CHORD AILERON. Ben H. Johnson, Jr. , and Fred A, Demele. November 19, 1948. 26p. diagrs,, photo. (NACA RM A8I17) |
|1.2.2.6|,|FREE-FLIGHT INVESTIGATION AT TRANSONIC AND SUPERSONIC SPEEDS OF THE ROLLING EF- FECTIVENESS OF SEVERAL AILERON CONFIGU- RATIONS ON A TAPERED WING HAVING 42.7° SWEEPBACK. Carl A, Sandahl. January 11, 1949. 23p. diagrs., photos., tab. (NACA RM L8K23) |
|1.2.2.6|,|HIGH-SPEED WIND-TUNNEL INVESTIGATION OF A SWEPTBACK WING WITH AN ADDED TRIANGU- LAR AREA AT THE CENTER. Beverly Z. Henry, (NACA RM L8J12) |
|1.2.2.6|,|WIND-TUNNEL INVESTIGATION OF A TAILLESS TRIANGULAR-WING FIGHTER AIRCRAFT AT MACH NUMBERS FROM 0.5 TO 1.5. Leslie F. Lawrence and James L. Summers. June 24, 1949. 56p. diagrs., photos., tab. (NACA RM A9B16) |
|1.2.2.6|,|EFFECTS OF SOME AIRFOIL-SECTION VARIA- TIONS ON WING-AILERON ROLLING EFFECTIVE- NESS AND DRAG AS DETERMINED IN FREE FLIGHT AT TRANSONIC AND SUPERSONIC SPEEDS. Carl A. Sandahl, William M. Bland, Jr., and H. Kurt Strass. July 22, 1949. 29p. diagrs., photos., tabs. (NACA RM L9D12) |
|1.2.2.6|,|AERODYNAMIC CHARACTERISTICS AND FLYING QUALITIES OF A TAILLESS TRIANGULAR-WING AIRPLANE CONFIGURATION AS OBTAINED FROM FLIGHTS OF ROCKET-PROPELLED MODELS AT TRANSONIC AND LOW SUPERSONIC SPEEDS. Grady L. Mite ham, Joseph E. Stevens, and Harry P. Norris. February 9, 1950. 67p. diagrs., photos., tabs. (NACA RM L9L07) |
|1.2.2.6|,|THE EFFECT OF SPANWISE AILERON LOCATION ON THE ROLLING EFFECTIVENESS OF WINGS WITH 0° AND 45° SWEEP AT SUBSONIC, TRAN- SONIC, AND SUPERSONIC SPEEDS. H. Kurt Strass. April 25, 1950. 28p. diagrs., photo. (NACA RM L50A27) |
|1.2.2.6|,|FREE-FLIGHT INVESTIGATION AT TRANSONIC AND SUPERSONIC SPEEDS OF THE ROLLING EF- FECTIVENESS OF A PARTIAL-SPAN AILERON ON AN INVERSELY TAPERED SWEPTBACK WING. H. Kurt Strass, E. M. Fields, and E. D. Schult. Mayl, 1950. 17p. diagrs., photV, tabs. (NACA RM L50B08) |
|1.2.2.6|,|WING-DROPPING CHARACTERISTICS OF SOME STRAIGHT AND SWEPT WINGS AT TRANSONIC SPEEDS AS DETERMINED WITH ROCKET- POWERED MODELS. David G. Stone. May 26, 1950. 12p. diagrs.. tab. (NACA RM L50C01) |
|1.2.2.6|,|THE TRANSONIC CHARACTERISTICS OF A LOW- ASPECT-RATIO TRIANGULAR WING WITH A CONSTANT-CHORD FLAP AS DETERMINED BY WING-FLOW TESTS, INCLUDING CORRELATION WITH LARGE-SCALE TESTS. George A. Rathert, Jr., L. Stewart Rolls, and Carl M. Hanson. July 18, 1950. 39p. diagrs., photo. (NACA RM A50E10) |
|1.2.2.6|,|EXPERIMENTAL INVESTIGATION OF VARIOUS WING-MOUNTED EXTERNAL STORES ON A WING- FUSELAGE COMBINATION HAVING A SWEPTBACK WING OF INVERSE TAPER RATIO. Kenneth P. Spreemann and H. Norman Silvers. September 15, 1950. 29p. diagrs., photos., tab. (NACA RM L9J06) |
|1.2.2.6|,|EXPERIMENTAL DETERMINATION OF EFFECT OF STRUCTURAL RIGIDITY ON ROLLING EFFEC- TIVENESS OF SOME STRAIGHT AND SWEPT WINGS AT MACH NUMBERS FROM 0.7 TO 1.7. H. Kurt Strass, E. M. Fields, and Paul E. Purser. October 4, 1950. 40p. diagrs., photo., tab. (NACA RM L50G14D) |
|1.2.2.6|,|A TRANSONIC-WING INVESTIGATION IN THL LANGLEY 8-FOOT HIGH-SPEED TUNNEL AT HIGH SUBSONIC MACH NUMBERS AND AT A MACH NUMBER OF 1.2. WING-FUSELAGE CONFIGURA- TION WITH A WING OF 45° SWEEPBACK, ASPECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. Robert S. Osborne. October 10, 1950. 49p. diagrs., photos. (NACA RM L50H08) |
|1.2.2.6|,|TABULATED PRESSURE COEFFICIENTS AND AERODYNAMIC CHARACTERISTICS MEASURED ON THE WING OF THE BELL X-l AIRPLANE IN PULL- UPS AT MACH NUMBERS FROM 0.53 TO 0.99. Ronald J. Knapp and Gertrude V. Wilken. November 1, 1950. 77p. diagrs., photo., 11 tabs. (NACA RM L50H28) |
|1.2.2.6|,|A TRANSONIC WING INVESTIGATION IN THE LANGLEY 8-FOOT HIGH-SPEED TUNNEL AT HIGH SUBSONIC MACH NUMBERS AND AT A MACH NUMBER OF 1.2. WING-FUSELAGE CONFIGURA- TION HAVING A WING OF 35° SWEEPBACK, AS- PECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. Beverly Z. Henry, Jr. November 15, 1950. 40p. diagrs., photo., tab (NACA RM L50J09) |
|1.2.2.6|,|A TRANSONIC -WING INVESTIGATION IN THE LANGLEY 8-FOOT HIGH-SPEED TUNNEL AT HIGH SUBSONIC MACH NUMBERS AND AT A MACH NUM- BER OF 1.2. WING-FUSELAGE CONFIGURATION HAVING A WING OF 60° SWEEPBACK, ASPECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. Raymond B. Wood and Frank F. Fleming. January 24, 1951. 43p. diagrs., photo. (NACA RM L50J25) |
|1.2.2.6|,|AERODYNAMIC CHARACTERISTICS INCLUDING PRESSURE DISTRIBUTIONS OF A FUSELAGE AND THREE COMBINATIONS OF THE FUSELAGE WITH SWEPT-BACK WINGS AT HIGH SUBSONIC SPEEDS. Fred B. Sutton and Andrew Martin. February 6, 1951. 117p. diagrs., photos., tabs. (NACA RM A50J26a) |
|1.2.2.6|,|PRELIMINARY FLIGHT INVESTIGATION OF THE MANEUVERING ACCELERATIONS AND BUFFET BOUNDARY OF A 35° SWEPT - ,VING AIRPLANE AT HIGH ALTITUDE AND TRANSONIC SPEEDS. George A. Rathert, Jr., Howard L. Ziff, and George E. Cooper. February 21, 1951. 12p. diagrs., Dhoto., tab. (NACA RM A50L04) |
|1.2.2.6|,|INVESTIGATION OF THE EFFECTS OF GEO- METRIC CHANGES IN AN UNDERWING PYLON - SUSPENDED EXTERNAL -STORE INSTALLATION ON THE AERODYNAMIC CHARACTERISTICS OF A 45° SWEPTBACK WING AT HIGH SUBSONIC SPEEDS. Kenneth P. Spreemann and William J. Alford, Jr. March 5, 1951. 91p. diagrs., photos., tabs. (NACA RML50L12) |
|1.2.2.6|,|A TRANSONIC -WING INVESTIGATION IN THE LANGLEY 8-FOOT HIGH-SPEED TUNNEL AT HIGH SUBSONIC MACH NUMBERS AND AT A MACH NUMBER OF 1.2. WING-FUSELAGE CON- FIGURATION HAVING A WING OF 0° SWEEPBACK, ASPECT RATIO 4/0, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. Maurice S. Cahn and Carroll R. Bryan. March 6, 1951. 37p, diagrs., photos. (NACA RM L51A02) |
|1.2.2.6|,|WIND-TUNNEL INVESTIGATION AT SUBSONIC AND LOW TRANSONIC SPEEDS OF THE EFFECTS OF AILERON SPAN AND SPANWISE LOCATION ON THE ROLLING CHARACTERISTICS OF A TEST VEHICLE WITH THREE UNTAPERED 45° SWEPTBACK WINGS. HaroldS. Johnson. April 6, 1951. 26p. diagrs., photo., tab. (NACA RM L51B16) |
|1.2.2.6|,|COMPARISONS OF THE EFFECTIVENESS AND HINGE MOMENTS OF ALL-MOVABLE DELTA AND FLAP-TYPE CONTROLS ON VARIOUS WINGS. David G. Stone. April 19, 1951. 13p. diagrs. (NACARM L51C22) |
|1.2.2.6|,|A COMPARISON OF THE EXPERIMENTAL AND THEORETICAL LOADING OVER TRIANGULAR WINGS IN SIDESLIP AT SUPERSONIC SPEEDS. John W. Boyd. May 18, 1951. 58p. diagrs., photo., tabs. (NACA RM A51C13) |
|1.2.2.6|,|REVIEW OF SOME RECENT DATA ON BUFFET BOUNDARIES. Paul E. Purser and John A. Wyss. May 23, 1951. lip. diagrs. (NACA RM L51E02a) |
|1.2.2.6|,|SOME EFFECTS OF SPANWISE AILERON LOCA- TION AND WING STRUCTURAL RIGIDITY ON THE ROLLING EFFECTP7ENESS OF 0.3-CHORD FLAP- TYPE AILERONS ON A TAPERED WING HAVING 63° SWEEPBACK AT THE LEADING EDGE AND NACA 64A005 AIRFOIL SECTIONS. H. Kurt Strass, E. M. Fields, and Eugene D. Schult. June 1951. 25p. diagrs., photo., tab. (NACA RM L51D18a) |
|1.2.2.6|,|AERODYNAMIC CHARACTERISTICS OF FOUR WINGS OF SWEEPBACK ANGLES 0°, 35°, 45°, AND 60°, NACA 65A006 AIRFOIL SECTION, ASPECT RATIO 4, AND TAPER RATIO 0.6 IN COMBINATION WITH A FUSELAGE AT HIGH SUBSONIC MACH NUMBERS AND AT A MACH NUMBER OF 1.2. Arvo A. Luoma. June 6, 1951. 59p. diagrs., photo., tab. (NACA RM L51D13) |
|1.2.2.6|,|TABULATED PRESSURE COEFFICIENTS AND AERODYNAMIC CHARACTERISTICS MEASURED ON THE WING OF THE BELL X-l AIRPLANE IN AN UNACCELERATED STALL AND IN PULL-UPS AT MACH NUMBERS OF 0.74, 0.75, 0.94, AND 0.97. Lawrence A. Smith. June 19, 1951. 49p. diagrs., photo., tabs. (NACA RM L51B23) |
|1.2.2.6|,|CHARACTERISTICS THROUGHOUT THE SUBSONIC SPEED RANGE OF A PLANE WING AND OF A CAMBERED AND TWISTED WING, BOTH HAVING 45° OF SWEEPBACK. Ben H. Johnson, Jr., and Harry H. Shibata. July 1951. 122p. diagrs., photos. (NACA RM A51D27) |
|1.2.2.6|,|INVESTIGATION OF THE EFFECTS OF TWIST AND CAMBER ON THE AERODYNAMIC CHARACTER- ISTICS OF A 50° 38' SWEPTBACK WING OF AS- PECT RATIO 2.98. TRANSONIC -BUMP METHOD. Kenneth P. Spreemann and William J. Alford, Jr. August 1951. 33p. diagrs., photos., tab. (NACA RML51C16) |
|1.2.2.6|,|TRANSONIC -WING INVESTIGATION IN THE LANGLEY 8-FOOT HIGH-SPEED TUNNEL AT HIGH SUBSONIC MACH NUMBERS AND AT A MACH NUM- BER OF 1.2. ANALYSIS OF PRESSURE DISTRIBU- TION OF WING-FUSELAGE CONFIGURATION HAV- ING A WTNG OF 45° SWEEPBACK, ASPECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. Donald L. Loving and Bruce B. Estabrooks. September 1951. 132p. diagrs., photos. (NACARM L51F07) |
|1.2.2.6|,|INVESTIGATION OF THE EFFECT OF A NACELLE AT VARIOUS CHORDWISE AND VERTICAL POSI- TIONS ON THE AERODYNAMIC CHARACTERISTICS AT HIGH SUBSONIC SPEEDS OF A 45° SWEPTBACK WING WITH AND WITHOUT A FUSELAGE. H. Norman Silvers, Thomas J. King, Jr., and Thomas B. Pasteur, Jr. September 1951. 71p. diagrs., photos., 3 tabs. (NACA RM L51H16) |
|1.2.2.6|,|SOME EFFECTS OF FUSELAGE INTERFERENCE, WING INTERFERENCE AND SWEEPBACK ON THE DAMPING IN ROLL OF UNTAPEREi- -TNGS AS DE- TERMINED BY TECHNIQUES EMPLOYING ROCKET-PROPELLED VEHICLES. William M. Bland, Jr., and Albert E. Dietz. October 1951. 27p. diagrs., photos. (NACA RM L51D25) |
|1.2.2.6|,|ROLLING EFFECTIVENESS OF ALL-MOVABLE WINGS AT SMALL ANGLES OF INCIDENCE AT MACH NUMBERS FROM 0.6 TO 1,6. H. Kurt Strass and Edward T. Marley. October 1951. 16p. diagrs., photo., tab. (NACA RM L51H03) |
|1.2.2.6|,|DAMPING IN ROLL OF STRAIGHT AND 45° SWEPT WINGS OF VARIOUS TAPER RATIOS DETERMINED AT HIGH SUBSONIC, TRANSONIC, AND SUPER- SONIC SPEEDS WITH ROCKET-POWERED MODELS. E. Claude Sanders, Jr. October 1951. 15p. diagrs. (NACA RM L51H14) |
|1.2.2.6|,|WIND-TUNNEL INVESTIGATION OF THE AERODY- NAMIC CHARACTERISTICS IN PITCH OF WING- FUSELAGE COMBINATIONS AT HIGH SUBSONIC SPEEDS. ASPECT-RATIO SERIES. Richard E. Kuhn and James W. Wiggins. April 1952. 42p. diagrs., photos., tab. (NACA RM L52A29) |
