|ocrSubjNumT|,|ocrTitle|
|1.4.2.1.1|,|INVESTIGATION OF CONICAL SUBSONIC DIFFUS- ERS FOR RAM-JET ENGINES. John M. Farley and Henry J. Welna. March 1954. 40p. diagrs., photos., tabs. (NACA RM E53L15). |
|1.4.2.1.1|,|PERFORMANCE CHARACTERISTICS OF SEVERAL SHORT ANNULAR DIFFUSERS FOR TURBOJET ENGINE AFTERBURNERS. William E. Mallett and James L. Harp, Jr. May 1954. 31p. diagrs., photo. (NACA RM E54B09) |
|1.4.2.1.1|,|EFFECT OF MECHANICALLY INDUCED SINUSOIDAL AIR-FLOW OSCILLATIONS ON OPERATION OF A RAM-JET ENGINE. E. E. Dangle, A. J. Cervenka, and Eugene Perchonok. June 1954. 24p. diagrs., tab. (NACA RM E54D01) |
|1.4.2.1.1|,|PRELIMINARY INVESTIGATION AT MACH NUMBER 1.9 OF SIMULATED WING-ROOT INLETS. Thomas G. Piercy and Maynard I. Weinstein. January 1955. 60p. diagrs., photos., tab. (NACA RM E54I24) |
|1.4.2.1.1|,|A PRELIMINARY INVESTIGATION OF METHODS FOR IMPROVING THE PRESSURE -RECOVERY CHARACTERISTICS OF VARIABLE -GEOMETRY SUPERSONIC-SUBSONIC DIFFUSER SYSTEMS. Lowell E. Hasel and Archibald R. Sinclair. October 1957. 57p. diagrs., photos. (NACA RM L57H02) |
|1.4.2.1.1|,|AN APPROXIMATE METHOD FOR DESIGN OR ANALYSIS OF TWO-DIMENSIONAL SUBSONIC - FLOW PASSAGES. E. Floyd Valentine. April 1958. 38p. diagrs., photo. (NACA TN 4241) |
|1.4.2.1.1|,|SOME EFFECTS OF VANES AND OF TURBULENCE IN TWO-DIMENSIONAL WIDE-ANGLE SUBSONIC DIFFUSERS. Carl A. Moore, Jr., and Stephen J. Kline, Stanford University. June 1958. iii, 139p. diagrs., photos., tabs., film suppl. available on request. (NACA TN 4080) |
|1.4.2.1.1|,|USE OF SHORT FLAT VANES FOR PRODUCING EFFICIENT WIDE-ANGLE TWO-DIMENSIONAL SUBSONIC DIFFUSERS. D. L. Cochran and S. J. Kline, Stanford University. September 1958. 135p. diagrs., photos., tabs. (NACA TN 4309) |
|1.4.2.1.2|,|FORCE AND PRESSURE CHARACTERISTICS FOR A SERIES OF NOSE INLETS AT MACH NUMBERS FROM 1.59 TO 1.99. I - CONICAL SPIKE ALL- EXTERNAL COMPRESSION INLET WITH SUBSONIC COWL LIP. Fred T. Esenwein and Alfred S. Valerlno. January 19, 1951. 73p. diagrs., photos., tabs. (NACA RM E50J26) |
|1.4.2.1.2|,|FORCE AND PRESSURE CHARACTERISTICS FOR A SERIES OF NOSE INLETS AT MACH NUMBERS FROM 1.59 TO 1.99. U - ISENTROPIC -SPIKE ALL- EXTERNAL COMPRESSION INLET. L. J. Obery and G. W. Englert. February 9, 1951. 67p. diagrs., photos., tabs. (NACA RM E50J26a) |
|1.4.2.1.2|,|FORCE AND PRESSURE CHARACTERISTICS FOR A SERIES OF NOSE INLETS AT MACH NUMBERS FROM 1.59 TO 1.99. HI - CONICAL-SPIKE ALL- EXTERNAL-COMPRESSION INLET WITH SUPER- SONIC COWL LIP. Maynard I. Weinstein and Joseph Davids. February 14, 1951. 51p. diagrs., tabs. (NACA RM E50J30) |
|1.4.2.1.2|,|FORCE AND PRESSURE CHARACTERISTICS FOR A SERIES OF NOSE INLETS AT MACH NUMBERS FROM 1.59 TO 1.99. IV - CONICAL-SPIKE EXTERNAL -INTERNAL COMPRESSION INLET UTDLIZING PERFORATED COWL. Robert T. Madden and E mil J. Kremzier. March 28, 1951. 46p. diagrs., photos., tabs. (NACA RM E51B05) |
|1.4.2.1.2|,|DESIGN AND PERFORMANCE OF AN EXPERIMENTAL AXIAL-DISCHARGE INDCED-FLOW COMPRESSOR, OVER-ALL PERFORMANCE OF IMPELLER ANDSUPERSONIC-DIFFUSER COMBINATION. Ward W. Wilcox and William H. Robbins. April 30, 1951. 26 p. diagrs., photo. (NACA RM E51A02) |
|1.4.2.1.2|,|INVESTIGATION OF OFF-DESIGN PERFORMANCE OF SHOCK -IN -ROTOR TYPE SUPERSONIC BLADING. Robert C. Graham, John F. Klapprocn, and Frank J. Barina. May 7, 1951. 25 p. diagrs., photos. (NACA RM E51C22) |
|1.4.2.1.2|,|INTERNAL FLOW AND BURNING CHARACTERIS- TICS OF 16-INCH RAM JET OPERATING IN A FREE JET AT MACH NUMBERS OF 1.35 AND 1.73. Eugene Perchonok and John M. Farley, May 21, 1951. 37p. diagrs., photos., tab. (NACA RM E51C16) |
|1.4.2.1.2|,|INVESTIGATION AT MACH NUMBER 1.88 OF HALF OF A CONICAL-SPIKE DIFFUSER MOUNTED AS A SIDE INLET WITH BOUNDARY -LAYER CONTROL. H. Fred Goelzer and Edgar M. Cortright, Jr. September 1951. 38p. diagrs., photos. (NACA RM E51G06) |
|1.4.2.1.2|,|ANALYTICAL AND EXPERIMENTAL INVESTIGA- TION OF INLET-ENGINE MATCHING FOR TURBOJET-POWERED AIRCRAFT AT MACH NUM- BERS UP TO 2.0. Carl F. Schueller and Fred T. Esenweirt. February 1952. 31p. diagrs., photos. (NACA RM E51K20) |
|1.4.2.1.2|,|PERFORMANCE OF AN IMPULSE-TYPE SUPER- SONIC COMPRESSOR WITH STATORS. John F. Klapproth, GuyN. Ullman, and Edward R. Tysl. April 1952. 22p. diagrs., photo. (NACARM E52B22) |
|1.4.2.1.2|,|EVALUATION OF FIVE CONICAL CENTER -BODY SUPERSONIC DIFFUSERS AT SEVERAL ANGLES OF ATTACK. Gerald W. Englert and Leonard J. Obery. May 1952. 29p. diagrs., photos., tab. (NACARME51L04) |
|1.4.2.1.2|,|PERFORMANCE CHARACTERISTICS AT MACH NUMBERS TO 2.0 OF VARIOUS TYPES OF SIDE IN- LETS MOUNTED ON FUSELAGE OF PROPOSED SUPERSONIC AIRPLANE. I - TWO-DIMENSIONAL COMPRESSION-RAMP INLETS WITH SEMICIRCU- LAR COWLS. Alfred S. Valerino. July 1952. 43p. diagrs., photos., tab. (NACA RM E52E02) |
|1.4.2.1.2|,|PRELIMINARY INVESTIGATION OF EFFECT OF ANGLE OF ATTACK ON PRESSURE RECOVERY AND STABILITY CHARACTERISTICS FOR A VERTICAL-WEDGE-NOSE INLET AT MACH NUM- BER OF 1.90. L. Abbott Leissler and Donald P. Hearth. August 1952. lip. diagrs., photos. (NACA RM E52E14) |
|1.4.2.1.2|,|INVESTIGATION AT MACH NUMBER 2.93 OF HALF OF A CONICAL-SPIKE DIFFUSER MOUNTED AS A SIDE INLET WITH BOUNDARY-LAYER CONTROL. Thomas G. Piercy and Harry W. Johnson. September 1952. 39p. diagrs., photos. (NACA RM E52G23) |
|1.4.2.1.2|,|PERFORMANCE CHARACTERISTICS AT MACH NUMBERS TO 2.0 OF VARIOUS TYPES OF SIDE INLETS MOUNTED ON FUSELAGE OF PROPOSED SUPERSONIC AIRPLANE. IV - RECTANGULAR- COWL INLETS WITH TWO-DIMENSIONAL COM- PRESSION RAMPS. Paul C. Simon- October 1952. 35p. diagrs., photos. (NACA RM E52H29) |
|1.4.2.1.2|,|SOME OBSERVATIONS OF FLOW AT THE THROAT OF A TWO-DIMENSIONAL DIFFUSER AT THE MACH NUMBER OF 3.85. James F. Connors and Richard R. Woollett. November 1952. 13p. photos, diagrs- (NACA RM E52I04) |
|1.4.2.1.2|,|PERFORMANCE CHARACTERISTICS OF CANARD- TYPE MISSILE WITH WING-MOUNTED NACELLE ENGINES AT MACH NUMBERS 1.5 TO 2.0. Emil J. Kremzier and Joseph Davids. November 1952. 30p. diagrs., tab. (NACA RM E52J08) |
|1.4.2.1.2|,|PREUMINARY INVESTIGATION OF THE EFFECTS OF INLET ASYMMETRY ON THE PERFORMANCE OF CONVERGING-DIVERGING DIFFUSERS AT TRANSONIC SPEEDS. John S. Dennard and William J. Nelson. November 1952. 30p. diagrs., photos., tab. (NACA RM L52J20) |
|1.4.2.1.2|,|INVESTIGATION AT SUPERSONIC SPEEDS OF AN INLET EMPLOYING CONICAL FLOW SEPARATION FROM A PROBE AHEAD OF A BLUNT BODY. Donald P. Hearth and Gerald C. Gorton. January 1953. 32p. diagrs., photos., tab. (NACA RM E52K18) |
|1.4.2.1.2|,|INVESTIGATION OF PRESSURE RECOVERY OF A SINGLE-CONICAL-SHOCK NOSE INLET AT MACH NLMBER 5.4. Harry Bernstein and Rudolph C. Haefeli. April 1953. 22p. diagrs., photos. (NACA RM E53A12^ |
|1.4.2.1.2|,|INVESTIGATION OF A HALF-CONICAL SCOOP IN- LET MOUNTED AT FIVE ALTERNATE CIRCUM- FERENTIAL LOCATIONS AROUND A CIRCULAR FUSELAGE. PRESSURE -RECOVERY RESULTS AT A MACH NUMBER OF 2.01. Lowell E. Hasel, John L. Lankford, and A. W. Robins. June 1953. 41p. diagrs., photos., tab. (NACA RM L53D30b) |
|1.4.2.1.2|,|INVESTIGATION OF 16-INCH IMPULSE-TYPE SUPERSONIC COMPRESSOR WITH ROTOR TURN- ING PAST AXIAL DIRECTION. John J. Jarklitch, Jr., and Melvin J. Hartmann. July 1953. 29p. diagrs., photos. (NACA RM E53D13) |
|1.4.2.1.2|,|A PRELIMINARY INVESTIGATION AT MACH NUM- BER 1.91 OF AN INLET CONFIGURATION DESIGNED FOR INSENSITIVITY TO POSITIVE ANGLE-OF- ATTACK OPERATION. Milton A. Beheim. July 1953. 18p. diagrs., photos. (NACA RM E53E20) |
|1.4.2.1.2|,|THE EFFECT OF INITIAL RATE OF SUBSONIC DIFFUSION ON THE STABLE SUBCRITICAL MASS- FLOW RANGE OF A CONICAL SHOCK DIFFUSER. J. C. Nettles. July 1953. 23p. diagrs. (NACA RM E53E26) |
|1.4.2.1.2|,|A COMPARISON OF SEVERAL SYSTEMS OF BOUNDARY-LAYER REMOVAL AHEAD OF A TYPI- CAL CONICAL EXTERNAL-COMPRESSION SIDE INLET AT MACH NUMBERS OF 1.88 AND 2.93. Thomas G. Piercy and Harry W. Johnson. September 1953. 58p. diagrs., photos. (NACA RM E53F16) |
|1.4.2.1.2|,|UTILIZATION OF EXTERNAL -COMPRESSION DIF- FUSION PRINCIPLE IN DESIGN OF SHOCK-IN- ROTOR SUPERSONIC COMPRESSOR BLADING. John W. R. Creagh and John F. Klapproth. September 1953. 37p. diagrs., photos., tab. (NACARM E53F18) |
|1.4.2.1.2|,|EFFECT OF CIRCUMFERENTIAL LOCATION ON ANGLE OF ATTACK PERFORMANCE OF TWIN HALF-CONICAL SCOOP-TYPE INLETS MOUNTED SYMMETRICALLY ON THE RM-10 BODY OF REV- OLUTION. Alfreds. Valerino, Donald B. Pennington, and Donald J. Vargo. September 1953. 37p. diagrs., photos. (NACA RM E53G09) |
|1.4.2.1.2|,|AN ANALYTICAL STUDY OF THE COMPARATIVE PERFORMANCE OF SIX AIR-INDUCTION SYSTEMS FOR TURBOJET-POWERED AIRPLANES DESIGNED TO OPERATE AT MACH NUMBERS UP TO 2.0. Earl C. Watson. October 1953. 46p. diagrs. (NACA RM A53H03) |
|1.4.2.1.2|,|PRELIMINARY INVESTIGATION OF THE TOTAL- PRESSURE -RECOVERY CHARACTERISTICS OF A SYMMETRIC AND AN ASYMMETRIC NOSE INLET OVER A WIDE RANGE OF ANGLE OF ATTACK AT SUPERSONIC MACH NUMBERS. Howards. Carter and Charles F. Merlet. December 1953. 27p. diagrs., photo. (NACA RM L53J30) |
|1.4.2.1.2|,|INVESTIGATION OF A TRANSLATING-CONE INLET AT MACH NUMBERS FROM 1.5 TO 2.0. L. Abbott Leissler and William H. Sterbentz. May 1954. 29p. diagrs., photos., tab. (NACA RM E54B23) |
|1.4.2.1.2|,|AN EXPERIMENTAL INVESTIGATION OF TWO- DIMENSIONAL, SUPERSONIC CASCADE-TYPE INLETS AT A MACH NUMBER OF 3.11. Edward Offenhartz. August 1954. 29p. diagrs., photos. (NACA RM L54E17) |
|1.4.2.1.2|,|INVESTIGATION OF SUPERSONIC-COMPRESSOR ROTORS DESIGNED WITH EXTERNAL COMPRES- SION. Lawrence J. Jahnsen and Melvin J. Hartmann. September 1954. 41p. diagrs., photos. (NACA RM E54G27a) |
|1.4.2.1.2|,|PERFORMANCE OF A SUPERSONIC RAMP INLET WITH INTERNAL BOUNDARY-LAYER SCOOP. Robert C. Campbell. November 1954. 14p. diagrs., photo. (NACA RM E54I01) |
|1.4.2.1.2|,|PRELIMINARY INVESTIGATION AT MACH NUMBER 1.9 OF SIMULATED WING-ROOT INLETS. Thomas G. Piercy and Maynard I. Weinstein. January 1955. 60p. diagrs., photos., tab. (NACA RM E54I24) |
|1.4.2.1.2|,|PRELIMINARY INVESTIGATION OF A TECHNIQUE OF PRODUCING A HEATED CORE IN A SUPER- SONIC WIND-TUNNEL STREAM. Morris D. Rousso and Milton A. Beheim. February 1955. 22p. photos., diagrs. (NACA RM E54K02) |
|1.4.2.1.2|,|A VARIABLE -GEOMETRY AXISYMMETRIC SUPER- SONIC INLET WITH TELESCOPING CENTERBODY. James F. Connors and Rudolph C. Meyer. September 1955. 27p. diagrs., photos., tabs. (NACA RM E55F30) |
|1.4.2.1.2|,|PRELIMINARY ATTEMPTS AT ISOTHERMAL COM- PRESSION OF A SUPERSONIC AIR STREAM. E. Perchonok and F. Wilcox. January 1956. 33p. diagrs., photos., tab. (NACA RM E55I29a) |
|1.4.2.1.2|,|AN ANALOG STUDY OF A SHOCK-POSITION DIF- FUSER CONTROL ON A SUPERSONIC TURBOJET ENGINE. David Novik. August 1956. 27p. diagrs. (NACA RM E56E09a) |
|1.4.2.1.2|,|EFFECT OF FUSELAGE CIRCUMFERENTIAL INLET LOCATION ON DIFFUSER -DISCHARGE TOTAL-PRESSURE PROFILES AT SUPERSONIC SPEEDS. Emil J. Kremzier and Joseph F. Wasserbauer. October 1956. 14p. diagrs. (NACA RM E56G26) |
|1.4.2.1.2|,|ANALYSIS OF SHOCK MOTION IN DUCTS DURING DISTURBANCES IN DOWNSTREAM PRESSURE. Herbert G. HurreU. September 1957. Up. diagr. (NACA TN 4090) |
|1.4.2.1.2|,|A PRELIMINARY INVESTIGATION OF METHODS FOR IMPROVING THE PRESSURE -RECOVERY CHARACTERISTICS OF VARIABLE-GEOMETRY SUPERSONIC-SUBSONIC DIFFUSER SYSTEMS. Lowell E. Hasel and Archibald R. Sinclair. October 1957. 57p. diagrs., photos, (NACA RM L57H02) |
|1.4.2.2|,|EXPERIMENTAL INVESTIGATION OF TAIL-PIPE- BURNER DESIGN VARIABLES. W. A. Fleming, E. William Conrad, and A. W. Young. March 5, 1951. 75p. diagrs., photos., tab. (NACA RM E50K22) |
|1.4.2.2|,|AIR-FLOW AND.POWER CHARACTERISTICS OF THE LANGLEY 16-FOOT TRANSONIC TUNNEL WITH SLOTTED TEST SECTION. Vernon G. Ward, Charles F. Whitcomb, and Merwin D. Pearson. July 1952. 50p. diagrs., photos. (NACA RM L52E01) |
|1.4.2.2|,|SPREADING OF EXHAUST JET FROM 16-INCH RAM JET AT MACH NUMBER 2.0. Fred Wilcox and Donald Pennington. August 1952. 14p. diagrs. photo., tab. (NACA RM E52F25) |
|1.4.2.2|,|AN INVESTIGATION OF THE STREAM-TUBE POWER LOSSES AND AN IMPROVEMENT OF THE DIFFUSER-EN TRANCE NOSE IN THE LANGLEY 8-FOOT TRANSONIC TUNNEL. Richard T. Whitcomb, Melvin M. Carmel, and Francis G. Morgan, Jr. August 1952. 70p. diagrs., photos., tabs. (NACA RM L52E20) |
|1.4.2.2|,|INTERNAL PERFORMANCE OF SEVERAL TYPES OF JET-EXIT CONFIGURATIONS FOR SUPERSONIC TURBOJET AIRCRAFT. William A. Fleming. January 1953. 28p. diagrs. (NACA RM E52K04) |
|1.4.2.2|,|INTERNAL PERFORMANCE CHARACTERISTICS OF VARIABLE-THROAT PLUG- AND VANED-TYPE CONVERGENT -DIVERGENT NOZZLES. H. George Krull, FredW. Steffen, and Carl C. Ciepluch. June 1953. 34p. diagrs., photo. (NACA RM E53D09) |
|1.4.2.2|,|PERFORMANCE CHARACTERISTICS OF A DOUBLE-CYLINDRICAL-SHROUD EJECTOR NOZZLE. Eli Reshotko. November 1953. 57p. diagrs., tab. (NACA RM E53H28) |
|1.4.2.2|,|PRELIMINARY INVESTIGATION OF PERFORM- ANCE OF VARIABLE-THROAT EXTENDED-PLUG- TYPE NOZZLES OVER WIDE RANGE OF NOZZLE PRESSURE RATIOS. Carl C. Ciepluch, H. George Krull, and Fred W. Steffen. February 1954. 35p. diagrs., photos., tab. (NACA RM E53J28) |
|1.4.2.2|,|PRELIMINARY INVESTIGATION OF PUMPING AND THRLST CHARACTERISTICS OF FULL-SIZE COOLING -AIR EJECTORS AT SEVERAL EXHAUST - GAS TEMPERATURES. W. K. Greathouse. April 1954. 130p. diagrs., photos., tab. (NACA RM E54A18) |
|1.4.2.2|,|EFFECT OF JET-NOZZLE-EXPANSION RATIO ON DRAG OF PARABOLIC AFTERBODIES. Gerald W. Englert, Donald J. Vargo, and Robert W. Cubbison. April 1954. 26p. diagrs., photos. (NACARME54B12) |
|1.4.2.2|,|EFFECT OF PLUG DESIGN ON PERFORMANCE CHARACTERISTICS OF CONVERGENT-PLUG EXHAUST NOZZLES. H. George Krull and William T. Beale. October 1954. 22p. diagrs., photos., tab. (NACA RM E54H05) |
|1.4.2.2|,|EXPERIMENTAL DATA FOR FOUR FULL-SCALE CONICAL COOLING-AIR EJECTORS. C. C. Ciepluch and D. B. Fenn. November 1954. 41p. diagrs., photo., tab. (NACA RM E54F02) |
|1.4.2.2|,|EFFECT OF DIVERGENCE ANGLE ON THE IN- TERNAL PERFORMANCE CHARACTERISTICS OF SEVERAL CONICAL CONVERGENT-DIVERGENT NOZZLES. Fred W. Steffen, H. George Krull, and Ralph F. Schmiedlin. November 1954. 24p. diagrs. (NACARM E54H25) |
|1.4.2.2|,|INVESTIGATION AT SUPERSONIC SPEEDS OF THE EFFECT OF JET MACH NUMBER AND DIVER- GENCE ANGLE OF THE NOZZLE UPON THE PRES- SURE OF THE BASE ANNULUS OF A BODY OF REVOLUTION. August F. Bromm, Jr., and Robert M. O'Donnell. December 1954. 24p. diagrs., photos. (NACA RM L54I16) |
|1.4.2.2|,|SOME STUDIES OF AXISYMMETRIC FREE JETS EXHAUSTING FROM SONIC AND SUPERSONIC NOZZLES INTO STILL AIR AND INTO SUPERSONIC STREAMS. Eugene S. Love and Carl E. Grigsby. May 1955. 11, 178p. diagrs., photos., tabs. (NACA RM L54L31) |
|1.4.2.2|,|A METHOD FOR THE DESIGN OF POROUS-WALL WIND TUNNELS. George M. Stokes. January 1956. 5 Op. diagrs., photo., tabs. (NACA RM L55J13a) |
|1.4.2.2|,|INITIAL INCLINATION OF THE MIXING BOUNDARY SEPARATING AN EXHAUSTING SUPERSONIC JET FROM A SUPERSONIC AMBIENT STREAM. Eugenes. Love. January 1956. 30p. diagrs. (NACARM L55J14) |
|1.4.2.2|,|JET EFFECTS ON BASE AND AFTERBODY PRES- SURES OF A CYLINDRICAL AFTERBODY AT TRAN- SONIC SPEEDS. James M. Cubbage, Jr. May 1956. 50p. diagrs., photos. {NACARM L56C21) |
|1.4.2.2|,|INTERNAL PERFORMANCE CHARACTERISTICS OF SHORT CONVERGENT -DIVERGENT EXHAUST NOZ- ZLES DESIGNED BY THE METHOD OF CHARACTER- ISTICS. H. George Krull and William T. Beale. July 1956. 17p. diagrs. (NACA RM E56D27a) |
|1.4.2.2|,|EFFECTS OF EXTERNAL STREAM FLOW AND AFTERBODY VARIATIONS ON THE PERFORMANCE OF A PLUG NOZZLE AT HIGH SUBSONIC SPEEDS. R. J. Salmi and E. M. Cortright, Jr. October 1956. 19p. diagrs. (NACA RM E56Flla) |
|1.4.2.2|,|EFFECT OF SEVERAL DESIGN VARIABLES ON INTERNAL PERFORMANCE OF CONVERGENT- PLUG EXHAUST NOZZLES. H. George Krull, William T. Beale, and Ralph F. Schmiedlin. October 1956. 33p. diagrs., photos., tab. (NACA RM E56G20) |
|1.4.2.2|,|BOUNDARIES OF SUPERSONIC AXISYMMETRIC FREE JETS. EugeneS. Love, Mildred J. Woodling, and Louise P. Lee. October 1956. 98p. diagrs. (NACA RM L56G18) |
|1.4.2.2|,|NEAR NOISE FIELD OF A JET-ENGINE EXHAUST. Walton L. Howes, Edmund E. Callaghan, Willard D. Coles, and Harold R. Mull. Appendix B: CORRE- LATION COMPUTER. Channing C. Conger and Donald F. Berg. 1957. ii, 35p. diagrs., photos., tab. (NACA Rept. 1338. Supersedes TN 3763 and TN 3764) |
|1.4.2.2|,|SHAPE OF INITIAL PORTION OF BOUNDARY OF SUPERSONIC AXISYMMETRIC FREE JETS AT LARGE JET PRESSURE RATIOS. Eugene S. Love and Louise P. Lee. January 1958. 29p. diagrs. (NACA TN 4195) |
|1.4.2.2|,|LIMITED INVESTIGATION OF NOISE SUPPRESSION BY INJECTION OF WATER INTO EXHAUST OF AFTERBURNING JET ENGINE. Max C. Kurbjun. February 1958. 15p. diagrs., photo. (NACA RM L57L05) |
|1.4.2.2|,|ACOUSTIC, THRUST, AND DRAG CHARACTERIS- TICS OF SEVERAL FULL-SCALE NOISE SUPPRES- SORS FOR TURBOJET ENGINES. Carl C. Ciepluch, Warren J. North, Willard D. Coles, and Robert J. Antl. April 1958. 48p. diagrs., photos. (NACA TN 4261) |
|1.4.2.2|,|TRANSONIC DRAG OF SEVERAL JET-NOISE SUPPRESSORS. Warren J. North. April 1958. 34p. diagrs., photos. (NACA TN 4269) |
|1.4.2.2|,|INTERNAL CHARACTERISTICS AND PERFORM- ANCE OF SEVERAL JET DEFLECTORS AT PRIMARY-NOZZLE PRESSURE RATIOS UP TO 3.0. Jack G. McArdle. June 1958. ii, 107p. diagrs., photos., tabs. (NACA TN 4264) |
|1.4.2.2|,|INTERNAL CHARACTERISTICS AND PERFORM- ANCE OF AN AERODYNAMICALLY CONTROLLED, VARIABLE-DISCHARGE CONVERGENT NOZZLE. Jack G. McArdle. July 1958. 33p. diagrs., photo., tabs. (NACA TN 4312) |
|1.4.2.2|,|EXPERIMENTAL INVESTIGATION OF AXIAL AND NORMAL FORCE CHARACTERISTICS OF SKEWED NOZZLES. David J. Carter, Jr., and Allen R. Vick. September 1958. 40p. diagrs., photos. (NACA TN 4336) |
|1.4.2.2|,|EFFECTS OF GROUND PROXIMITY ON THE THRUST OF A SIMPLE DOWNWARD-DIRECTED JET BENEATH A FLAT SURFACE. Kenneth P. Spreemann and Irving R. Sherman. September 1958. 39p. diagrs., photos. (NACA TN 4407) |
|1.4.2.3|,|THE PRINCD7LES OF TURBULENT HEAT TRANS- FER. (Die Grundlagen des Turbulenten Warmeuberganges.) H. Reichardt. September 1957. 45p. diagrs., tabs. (NACA TM 1408. Translation from Archiv fur die gesamte Warmetechnik, no. 6/7, 1951, p. 129-142) |
|1.4.2.3|,|VELOCITY AND FRICTION CHARACTERISTICS OF LAMINAR VISCOUS BOUNDARY-LAYER AND CHANNEL FLOW OVER SURFACES WITH EJEC- TION OR SUCTION. E. R, G, Eckert, Patrick L. Donoughe and Betty Jo Moore. December 1957. 57p. diagrs., tabs. (NACA TN 4102) |
|1.4.2.3|,|ON FULLY DEVELOPED CHANNEL FLOWS: SOME SOLUTIONS AND LIMITATIONS, AND EFFECTS OF COMPRESSIBILITY, VARIABLE PROPERTIES, AND BODY FORCES. Stephen H. Maslen. September 1958. 46p. diagrs., tabs. (NACA TN 4319) |
|1.4.2.3|,|INVESTIGATION OF BOILING BURNOUT AND FLOW STABILITY FOR WATER FLOWING IN TUBES. Warren H. Lowdermilk, Chester D. Lanzo, and Byron L. Siegel. September 1958. 51p. diagrs,, tabs. (NACA TN 4382) |
|1.4.2.4|,|AN INVESTIGATION OF FLOW IN CIRCULAR AND ANNULAR 90° BENDS WITH A TRANSITION IN CROSS SECTION. Stafford W. Wilbur. August 1957. 32p. diagrs., photos., tabs. (NACA TN 3995) |
|1.4.2.4|,|AN APPROXIMATE METHOD FOR DESIGN OR ANALYSIS OF TWO-DIMENSIONAL SUBSONIC - FLOW PASSAGES. E. Floyd Valentine. April 1958. 38p. diagrs., photo. (NACA TN 4241) |
|1.4.2.4|,|INTERNAL CHARACTERISTICS AND PERFORM- ANCE OF SEVERAL JET DEFLECTORS AT PRIMARY-NOZZLE PRESSURE RATIOS UP TO 3.0. Jack G. McArdle. June 1958. 11, 107p. diagrs., photos., tabs. (NACA TN 4264) |
|1.4.3|,|INVESTIGATION AT MACH NUMBER 191 OF SIDE AND BASE PRESSURE DISTRIBUTIONS OVER CONI- CAL BOATTAILS WITHOUT AND WITH JET FLOW ISSUING FROM BASE. Edgar M. Cortright, Jr., and Albert H. Schroeder. September 1951. 59p. diagrs., photos. (NACA RM E51F26) |
|1.4.3|,|INTERNAL PERFORMANCE OF SEVERAL TYPES OF JET-EXIT CONFIGURATIONS FOR SUPERSONIC TURBOJET AIRCRAFT. William A. Fleming. January 1953. 28p. diagrs. (NACA RM E52K04) |
|1.4.3|,|INTERNAL PERFORMANCE CHARACTERISTICS OF VARIABLE -THROAT PLUG- AND VANED-TYPE CONVERGENT -DIVERGENT NOZZLES. H. George Krull, FredW. Steffen, and Carl C. Ciepluch. June 1953. 34p. diagrs., photo. (NACA RM E53D09) |
|1.4.3|,|JET EFFECTS ON FLOW OVER AFTERBODIES IN SUPERSONIC STREAM. Edgar M. Cortright, Jr., and Fred D. Kochendorfer. November 1953. 31p. diagrs., photos. (NACA RM E53H25) |
|1.4.3|,|PERFORMANCE CHARACTERISTICS OF A DOUBLE -CYLINDRICAL-SHROUD EJECTOR NOZZLE. EUReshotko. November 1953. 57p. diagrs., tab. (NACA RM E53H28) |
|1.4.3|,|PRELIMINARY INVESTIGATION OF PERFORM- ANCE OF VARIABLE-THROAT EXTENDED-FLUG- TYPE NOZZLES OVER WIDE RANGE OF NOZZLE PRESSURE RATIOS. Carl C. Ciepluch, H, George Krull, and Fred W. Steffen. February 1954. 35p. diagrs., photos., tab. (NACA RM E53J28) |
|1.4.3|,|EFFECT OF JET-NOZZLE-EXPANSION RATIO ON DRAG OF PARABOLIC AFTERBODIES. Gerald W. Englert, Donald J. Vargo, and Robert W. Cubbison. April 1954. 26p. diagrs., photos. (NACARME54B12) |
|1.4.3|,|JET EFFECTS ON PRESSURE LOADING OF ALL- MOVABLE HORIZONTAL STABILIZER. Alfred S. Valerino. June 1954. 27p. diagrs., photo., tab. (NACA RM E54C24) |
|1.4.3|,|PUMPING AND DRAG CHARACTERISTICS OF AN AIRCRAFT EJECTOR AT SUBSONIC AND SUPER- SONIC SPEEDS. Gerald C. Gorton. June 1954. 19p. diagrs. (NACA RM E54D06) |
|1.4.3|,|PRELIMINARY WIND-TUNNEL INVESTIGATION OF TWO TYPES OF JET- EXIT CONFIGURATIONS *OK CONTROL OF AIRCRAFT. Gerald W. Englert and L. Abbott Leissler. August 1954. 20p. diagrs. (NACA RM E54E27) |
|1.4.3|,|EFFECT OF PLUG DESIGN ON PERFORMANCE CHARACTERISTICS OF CONVERGENT-PLUG EXHAUST NOZZLES. H. George KruU and William T. Beale. October 1954. 22p. diagrs., photos., tab. (NACA RM E54H05) |
|1.4.3|,|EFFECT OF DIVERGENCE ANGLE ON THE IN- TERNAL PERFORMANCE CHARACTERISTICS OF SEVERAL CONICAL CONVERGENT-DIVERGENT NOZZLES, Fred W. Steffen, H. George Krull, and Ralph F. Schmiedltn. November 1954. 24p. diagrs. (NACA RM E54H25) |
|1.4.3|,|EXPERIMENTAL INVESTIGATION OF DRAG OF AFTERBODIES WITH EXITING JET AT HIGH SUBSONIC MACH NUMBERS. Reino J. Salmi. November 1954. 28p. diagrs., photos. (NACA RM E54I13) |
