|ocrSubjNumT|,|ocrTitle|
|1.2.2.2.3|,|YAW CHARACTERISTICS AND SIDE WASH ANGLES OF A 42" SWEPTBACK CIRCULAR-ARC WING WrPH A FUSELAGE AND WITH LEADING -EDGE AND SPLIT FLAPS AT A REYNOLDS NUMBER OF 5,300,000. Relno J. Salmi and James E. Fitzpatrick. Itecember 10, 1947. 38p. diagrs., photos., tab. (NACA RM L7I30) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|PRELIMINARY TESTS TO DETERMINE THE MAX- IMUM LIFT OF WINGS AT SUPERSONIC SPEEDS. James J. Gallagher and James N. Mueller. December 11, 1947. 41p. diagrs., photos., 3 tabs. (NACA RM L7J10) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|HIGH-SPEED WIND-TUNNEL INVESTIGATION OF THE LATERAL CONTROL CHARACTERISTICS OF PLAIN AILERONS ON A WING WITH VARIOUS AMOUNTS OF SWEEP. Arvo A. Luoma, Ralph P. Bielat and Richard T. Whitcomb. December 19, 1947. 67p. diagrs., 3 tabs. (NACA RM L7I15) (Declassified from Restricted, 10/21/53) |
|1.2.2.2.3|,|LOW-SPEED CHARACTERISTICS IN PITCH OF A J4° SWEPTF(MIWARD WING WITH CIRCULAR-ARC AIRFOIL SECTIONS. D. William Conner and Patrick A. Cancro. January 9, 1948, 35p. diagrs., photos. (NACA RM L7F04a) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|HIGH-SPEED AERODYNAMIC CHARACTERISTICS OF A MODEL TAIL PLANE WITH MODIFIED NACA 65-010 SECTIONS AND 0° AND 45° SWEEPBACK. Joseph L. Anderson and Andrew Martin. January 12, 1948. 85p. diagrs., photo., 2 tabs. (NACA RM A7J22) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|AN INVESTIGATION OF THE DOW^WASH BEHIND A HIGH-ASPECT-RATIO WING WITH VARIOUS AMOUNTS OF SWEEP IN THE LANGLEY 8-FOOT HIGH-SPEED TUNNEL. Richard T. Whitcomb. May 11, 1948. 25p. diagrs., 2 tabs. (NACA RM L8C12) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|INVESTIGATION OF WING CHARACTERlffTICS AT A MACH NUMBER OF 1.53. H - SWEPT WINGS OF TAPER RATIO 0.5. Walter G. Vincenti, Milton D. Van Dyke and Frederick H. Matteson. June 28, 1948. 56p. diagrs., photos., 2 tabs. (NACA RM A8E05) (Declassified from Confidential, 10/5/53) |
|1.2.2.2.3|,|LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS AT TRANSONIC SPEEDS OF A SEMISPAN AIRPLANE MODEL HAVING A 45" SWEPTBACK WING AND TAIL AS OBTAINED BY THE TRANSONIC -BUMP METHOD. M. Leroy Spearman. June 30, 1948. 21p. diagrs., photo., tab. (NACA RM L8CU) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|AN ANALYSIS OF DUCTED-AIRFOIL RAM JETS FOR SUPERSONIC AIRCRAFT. Paul R. HUl and A A. Gammal. July 7, 1946. 43p. diagrs. (NACA RM L7I24) (DecUsslfied from Restricted, 12/14/53) |
|1.2.2.2.3|,|AN INVESTIGATION AT LOW SPEED OF A 51.3° SWEPTBACK SEMISPAN WING WITH A RAKED TIP AND WITH 16.7-PERCENT-CHORD AILERONS HAVING THREE SPANS AND THREE TRAILING- EDGE ANGLES. Jack Fischel and Leslie E. Schneiter. July 21, 1948. 52p. diagrs., photos., 2 tabs. (NACA RM L8F29) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|HIGH-SPEED AERODYNAMIC CHARACTERISTICS OF A LATERAL-CONTROL MODEL. I - NACA 0012-64 SECTION WITH 20-PERCENT-CHORD PLAIN AILERON AND 0° AND 45° SWEEPBACK. Joseph L. Anderson and Walter J. Krumm. September 27, 1948. 28p. diagrs., photo., 2 tabs. (NACA RM A8H12) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|FULL-SCALE INVESTIGATION OF AN EQUI- LATERAL TRIANGULAR WING HAVING 10- PERCENT-THICK BICONVEX AIRFOIL SECTIONS. Edward F. Whittle, Jr. and J. Calvin Lovell. September 30, 1948. 32p. diagrs., photos. (NACA RM L8G05) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|AERODYNAMIC STUDY OF A WING-FUSELAGE COMBINATION EMPLOYING A WING SWEPT BACK 63°. SUBSONIC MACH AND REYNOLDS NUMBER EFFECTS ON THE CHARACTERISTICS OF THE WING AND ON THE EFFECTIVENESS OF AN ELEVON. Robert M. Reynolds and Donald W. Smith. October 11, 1948. 56p. diagrs., photos., tab. (NACA RM A8D20) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|YAW CHARACTERISTICS OF A 62° SWEPTBACK WING OF NACA 64i-112 SECTION WITH A FUSE- LAGE AND WITH LEADING -EDGE AND SPLIT FLAPS AT REYNOLDS NUMBERS FROM 1.93 x 10^ TO 6.00 X 106. Reino J. Salmi. November 8, 1948. 33p. diagrs., photos. (NACA RM L8H12) (Declassified from Restricted, 12/7/53) |
|1.2.2.2.3|,|THE EFFECTS OF HIGH-LIFT DEVICES ON THE LOW -SPEED STABILITY CHARACTERISTICS OF A TAPERED 37.5° SWEPTBACK WING OF ASPECT RATIO 3 IN STRAIGHT AND ROLLING FLOW. M. J. Qucijo and Jacob H. Lichtenstein. November 9, 1948. 27p. diagrs., photo., tab. (NACA RM L8I03) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|AN INVESTIGATION AT LOW SPEED OF A 51.3° SWEPTBACK SEMISPAN WING EQUIPPED WITH 16. 7-PEnCENT -CHORD PLAIN FLAPS AND AILERONS HAVING VARIOUS SPANS AND THREE TRAILING-EDGE ANGLES. Jack Fischel and Leslie E. Schneiter. November 12, 1948. 81p. diagrs., photo., 2 tabs. (NACA RM L8H20) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|STATIC LONGTTUDINAL AERODYNAMIC CHARAC- TERISTICS OF A 52° SWEPTBACK WING OF AS- PECT RATIO 2.88 AT REYNOLDS NUMBERS FROM 2,000,000 TO 11,000,000. James E. Fltzpatrick and Gerald V. Foster. November 16, 1948. 21p. diagrs., photo. (NACA RM L8H25) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|DOWNWASH, SIDEWASH, AND WAKE SURVEYS BE- HIND A 42° SWEPTBACK WING AT A REYNOLDS NUMBER OF 6.8 x 10^ WITH AND WITHOUT A SIMULATED GROUND. G. Chester Furlong and Thomas V. BoUech. December 13, 1948. 77p. diagrs., photos., tab. (NACA RM L8G22) (Declassi- fied from Restricted, 12/14/53) |
|1.2.2.2.3|,|LATERAL-CONTROL INVESTIGATION ON A 37° SWEPTBACK WING OF ASPECT RATIO 6 AT A REYNOLDS NUMBER OF 6,800,000. Robert R. Graham and William Koven. January 27, 1949. 58p. diagrs., photo. (NACA RM L8K12) (DecUssi- fied from Restricted, 12/14/53) |
|1.2.2.2.3|,|LOW -SPEED STATIC -STABILITY AND ROLLING CHARACTERISTICS OF LOW -ASPECT -RATIO WINGS OF TRUNGULAR AND MODIFIED TRIANGU- LAR PLAN FORMS. Byron M. Jaquet and Jack D. Brewer. March 29, 1949. 44p. diagrs., photos., tab. (NACA RM L8L29) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|COMPARISON OF SEMISPAN DATA OBTAINED IN THE LANGLEY TWO-DIMENSIONAL LOW- TURBULENCE PRESSURE TUNNEL AND FULL- SPAN DATA OBTAINED IN THE LANGLEY 19- FOOT PRESSURE TUNNEL FOR A WING WITH 40° SWEEPBACK OF THE 0.27-CHORD LINE. Jones F. Cahlll. April 22, 1949. 33p. diagrs., photo. (NACA RM L9B25a) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|LOW -SPEED WIND-TUNNEL INVESTIGATION OF THE LONGITUDINAL STABILITY CHARACTER- ISTICS OF A MODEL EQUIPPED WITH A VARIABLE -SWEEP WING. Charles J. Donlan andWilliainC. Sleeman, Jr. May 23, 1949. 43p. tab., diagrs., photos. (NACA RM L9B18) (Declassified from Restricted, 12/7/53) |
|1.2.2.2.3|,|EXPERIMENTAL INVESTIGATION OF THE EF- FECTS OF SWEEPBACK ON THE FLUTTER OF A UNIFORM CANTILEVER WING WITH A VARIABLE LOCATED CONCENTRATED MASS. Herbert C. Nelson and John E. Tomassoni. August 31. 1949. 33p diagrs., tab. (NACA RM L9F24) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|LOW -SPEED PRESSURE -DISTRIBUTION AND FLOW INVESTIGATION FOR A LARGE PITCH AND YAW RANGE OF THREE LOW -ASPECT -RATIO POINTED WINGS HAVING LEADING EDGE SWEPT BACK 60° AND BICONVEX SECTIONS. Ralph W. May, Jr. and John G. Hawes. November 18, 1949. 109p. diagrs., photos, tab. (NACA RM L9J07) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|LATERAL-CONTROL INVESTIGATION AT A REYNOLDS NUMBER OF 5,300,000 OF A WING OF ASPECT RATIO 5.8 SWEPTFORWARD 32° AT THE LEADING EDGE. Robert R. Graham. February 7. 1950. 44p. diagrs., photo. (NACA RM L9H18) (Declassified from Restricted, 12/14- 53) |
|1.2.2.2.3|,|MAXIMUM LIFT AND LONGITUDINAL STABIUTY CHARACTERISTICS AT REYNOLDS NUMBERS UP TO 7.8 X 10° OF A 35° SWEPTFORWARD WING EQUIPPED WITH HIGH-LIFT AND STALL- CONTROL DEVICES, FUSELAGE, AND HORIZON- TAL TAIL. Albert P. Martina and Owen J. Deters. February 9, 1950. 70p. diagrs., photo., 4 tabs. (NACA RM L9H18a) (Declassified from Restricted, 12/7/53) |
|1.2.2.2.3|,|CHORDWISE AND SPANWISE LOADINGS MEASURED AT LOW SPEEDS ON A LARGE TRIANGULAR WING HAVING AN ASPECT RATIO OF 2 AND A THIN, SUBSONIC -TYPE AIRFOIL SECTION. David Graham. March 13, 1950. 55p. diagrs., photo., 2 tabs. (NACA RM A50A04a) (Declassified from Restricted, 12/11,53) |
|1.2.2.2.3|,|HIGH-SPEED AERODYNAMIC CHARACTERISTICS OF A LATERAL -CONTROL MODEL. U - MODI- FIED NACA 0012-64 SECTION WITH A 26. 6- PERCENT -CHORD, PLAIN, TRAILING-EDGE AILERON; WING UNSWEPT AND SWEPT BACK 45°. Walter J. Krumm and Joseph L. Anderson. March 15, 1950. 55p. diagrs., photo., 2 tabs. (NACA RM A9L27) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|EFFECTS OF TWIST AND CAMBER ON THE LOW- SPEED CHARACTERISTICS OF A LARGE-SCALE 45° SWEPT -BACK WING. Lynn W. Hunton. March 20, 1950. 32p. diagrs., photos., tab. (NACA RM A50A10) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|AN ANALYSIS OF THE FORCES AND PRESSURE DISTRIBUTION ON A WING WITH THE LEADING EDGE SWEPT BACK 37.25°. George G. Edwards and Frederick W. Boltz. March 30, 1950. 102p. diagrs., photos., 2 tabs. (NACA RM A9K01) (De- classified from Restricted, 12/14/53) |
|1.2.2.2.3|,|LONGITUDINAL CHARACTERISTICS OF TWO 47.7° SWEPTBACK WINGS WITH ASPECT RATIOS OF 5.1 AND 6.0AT REYNOLDS NUMBERS UP TO 10 x 106. Reino J. Salmi and Robert J. C^rros. March 30, 1950. 25p. diagrs., photo. (NACA RM L50A04) (Declassified from Restricted, 12/7/53) |
|1.2.2.2.3|,|EXPERIMENTAL INVESTIGATION OF THE EFFECTS OF ROOT RESTRAINT ON THE FLUTTER OF A SWEPTBACK, UNIFORM, CANTILEVER WING WITH A VARIABLE LOCATED CONCENTRATED MASS. John E. Tomassoni and Herbert C. Nelson. March 31, 1950. 36p. diagrs., tab. (NACA RM L9J21a) (Declassified from Restricted, 12/14/53) |
|1.2.2.2.3|,|LOW -SPEED PITCHING DERIVATIVES OF LOW- ASPECT-RATIO WINGS OF TRIANGULAR AND MODIFIED TRIANGULAR PLAN FORMS. Alex Goodman and By ron M . Jaquet. April 17, 1950. 25p. diagrs., photos., 2 tabs. (NACA RM L50C02) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|LOW -SPEED INVESTIGATION OF LEADING-EDGE AND TRAILING-EDGE FLAPS ON A 47.5° SWEPT- BACK WING OF ASPECT RATIO 3.4 AT A REYNOLDS NUMBER OF 4.4 x lO^. Jerome Pasamanick and Thomas B. Sellers. June 12, 1950. 29p. diagrs., photo. (NACA RM L50E02) (Declassi- fied from Restricted, 12/11/53) |
|1.2.2.2.3|,|MAXIMUM -UFT CHARACTERISTICS OF A WING WITH THE LEADING-EDGE SWEEPBACK DE- CREASING FROM 45° AT THE ROOT TO 20° AT THE TIP AT REYNOLDS NUMBERS FROM 2.4 x 10" TO 6.0 X 106. Roy H. Lange. July 6, 1950. 62p. diagrs., photos. (NACA RM L50A04a) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|LOW-SPEED LATERAL STABILITY AND AILERON- EFFECTIVENESS CHARACTERISTICS AT A REYNOLDS NUMBER OF 3.5 x lO^ OF A WING WITH LEADING-EDGE SWEEPBACK DECREASING FROM 45° AT THE ROOT TO 20° AT THE TIP. Roy H. Lange and Huel C. McLemore. July 6, 1950. 44p. diagrs., photos. (NACA RM L50D14) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|LOW -SPEED PRESSURE -DISTRIBUTION MEASURE- MENTS AT A REYNOLDS NUMBER OF 3.5 x !06 ON A WING WITH LEADING-EDGE SWEEPBACK DE- CREASING FROM 45° AT THE ROOT TO 20° AT THE TIP. U. Reed Barnett, Jr. and Roy H. Lange. July 7, 1950. 39p. diagrs., photo. (NACA RM L50A23a) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|THE EFFECTS OF COMPRESSIBIUTY ON THE PRESSURES ON A BODY OF REVOLUTION AND ON THE AERODYNAMIC CHARACTERISTICS OF A WING-NACELLE COMBINATION CONSISTING OF THE BODY OF REVOLUTION MOUNTED ON A SWEPT -BACK WING. Frederick W. Boltz and Benjamin H. Beam. July 26, 1950. 68p. dlagrs., photos., 2 tabs. (NACA RM A50EO9) (DeclassUled from Restricted, 12/11/53) |
|1.2.2.2.3|,|LOW -SPEED LONGITUDINAL CHARACTERISTICS OF A CIRCULAR-ARC 52° SWEPTBACK WING OF ASPECT RATIO 2.84 WITH AND WITHOUT LEADING-EDGE AND TRAILING-EDGE FLAPS AT REYNOLDS NUMBERS FROM 1.6 x 10^ TO 9.7 x 10^. Gerald V. Foster and Roland F. Griner. August 11, 1950. 40p. diagrs., photo., tab. (NACA RM L50F16a) (Declassified from Restricted, 12/11, 53) |
|1.2.2.2.3|,|EFFECTS OF LEADING-EDGE DEVICES AND TRAILING-EDGE FLAPS ON LONGITUDINAL CHARACTERISTICS OF TWO 47.7° SWEPTBACK WINGS OF ASPECT RATIOS 5.1 AND 6.0 AT A REYNOLDS NUMBER OF 6.0 x 10^. Reino J. Salmi. August 30, 1950. 105p. diagrs., pTiotos., tab. (NACA RM L50F20) (Declassified from Restricted, 12/7/53) |
|1.2.2.2.3|,|POSITIONING INVESTIGATION OF SINGLE SLOTTED FLAPS ON A 47.7° SWEPTBACK WING AT REYNOLDS NUMBERS OF 4.0 x 10^ AND 6.0 X 10^. Stanley H. Spooner and Ernst F. MoUenberg. October 9, 1950. 36p. diagrs., photo. 3 tabs. (NACA RM L50H29) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|LOW -SPEED AERODYNAMIC CHARACTERISTICS OF A SERIES OF SWEPT WINGS HAVING NACA 65A006 AIRFOIL SECTIONS. (Revised) Jones F. CahiU and Stanley M. Gottlieb. October 17, 1950. 63p. diagrs., photos. (NACA RM L50FI6. Formerly RM L9J20) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|WIND-TUNNEL INVESTIGATION OF THE EFFECTS OF A JET -ENGINE NACELLE ON THE AERO- DYNAMIC CHARACTERISTICS OF A 37.25° SWEPT- BACK WING AT HIGH SUBSONIC SPEEDS. Frederick W. Boltz and Donald A. Buell. October 24, 1950. 28p. diagrs., photos. (NACA RM A50H23) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|HIGH-SPEED AERODYNAMIC CHARACTERISTICS OF A LATERAL-CONTROL MODEL. HI - SECTION CHARACTERISTICS, FENCE STUDIES, AND TABU- LATED PRESSURE COEFFICIENTS WITH MODI- HED NACA 0012-64 SECTION, 26.6-PERCENT- CHORD, PLAIN AILERON, 0° AND 45° SWEEP - BACK. Walter J. Krumm and Joseph W. Cleary. November 22, 1950. 79p. diagrs., photos., 4 tabs. (NACA RM A50H17) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|THE EFFECTS OF CAMBER AND TWIST ON THE AERCWYNAMIC LOADING AND STALLING CHARAC- TERISTICS OF A LARGE-SCALE 45° SWEPT -BACK WING. LynnW. Hunton and Joseph K. Dew. January 24, 1951. 40p. diagrs., photo., tab. (NACA RM A50J24) (DeclassUled from Restricted, 12/11/53) |
|1.2.2.2.3|,|THE EFFECTS OF INCREASING THE LEADING- EDGE RADIUS AND ADDING FORWARD CAMBER ON THE AERODYNAMIC CHARACTERISTICS OF A WING WITH 35° OF SWEEPBACK. Fred A. Demele and Fred B. Sutton. February 9, 1951. 27p. dUgrs., photo., tab. (NACA RM A50K28a) (Declassified from Restricted, 12/11/53) |
|1.2.2.2.3|,|LOW-SPEED STATIC LONGITUDINAL AND LATERAL STABILITY CHARACTERISTICS OF TWO LOW-ASPECT-RATIO WINGS CAMBERED AND TWISTED TO PROVIDE A UNIFORM LOAD AT A SUPERSONIC FLIGHT CONDITION. Lewis R. Fisher. June 6, 1951. 24p. diagrs. , photos. (NACA RM L51C20) |
|1.2.2.2.3|,|INVESTIGATION IN THE AMES 12-FOOT PRES- SURE WIND TUNNEL OF A MODEL HORIZONTAL TAIL OF ASPECT RATIO 3 AND TAPER RATIO 0.5 HAVING THE QUARTER-CHORD LINE SWEPT BACK 45°. Carl D. Kolbe and Angelo BandetUni. June 25, 1951. 97p. diagrs., photo., 2 tabs. (NACA RM A51D02) |
|1.2.2.2.3|,|LOW -SPEED STATIC LONGITUDINAL STABILITY AND CONTROL CHARACTERISTICS OF A 60° TRIANGULAR -WING MODEL HAVING HALF- DELTA TCP CONTROLS. Byron M. Jaquet, M. J. Queijo and Jacob H. Lichtenstein. June 27, 1951. 30p. diagrs., photos.' (NACA RM L51D20a) |
|1.2.2.2.3|,|EFFECTS OF DOUBLE-SLOTTED FLAPS AND LEAHNG-EDGE MODIFICATIONS ON THE LOW- SPEED CHARACTERBTICS OF A LARGE-SCALE 45° SWEPT-BACK WING WITH AND WITHOUT CAMBER AND TWIST. Harry A. James and Joseph K. Dew. July 1951. 37p. diagrs., photo., 3 tabs. (NACA RM A51D18) |
|1.2.2.2.3|,|THE USE OF TWO-DIMENSIONAL SECTION DATA TO ESTIMATE THE LOW -SPEED WING UFT CO- EFFICIENT AT WHICH SECTION STALL FIRST APPEARS ON A SWEPT WING. Ralph L. Maki. July 1951. 37p. diagrs., photo., 4 tabs. (NACA RM A51E15) |
|1.2.2.2.3|,|LOW -SPEED INVESTIGATION OF SEVERAL TYPES OF SPLIT FLAP ON A 47.7° SWEPTBACK -WING - FUSELAGE COMBINATION OF ASPECT RATIO 5.1 AT A REYNOLDS NUMBER OF 6.0 x 10°. Stanley H. Spooner and Ernst F. MoUenberg. July 1951. 41p. diagrs., photo., tab. (NACA RM L51D20) |
|1.2.2.2.3|,|PRELIMINARY EXPERIMENTAL INVESTIGATION OF FLUTTER CHARACTERISTICS OF M AND W WINGS. Robert W. Herr. August 8, 1951. 31p. diagrs., photos., tab. (NACA RM L51E31) (De- classified from Confidential, 3/10/54) |
|1.2.2.2.3|,|CALCULATED AERODYNAMIC LOADINGS OF M, W, AND A WINGS IN INCOMPRESSIBLE FLOW. Franklin W. Diederich and W. Owen Latham. August 30, 1951. 58p. diagrs., tab. (NACA RM L51E29) (Declassified from Confidential, 3/10/54) |
|1.2.2.2.3|,|LOW -SPEED INVESTIGATION OF THE EFFECTS OF SINGLE SLOTTED AND E)OUBLE SLOTTED FLAPS ON A 47.7° SWEPTBACK-WING - FUSELAGE COMBINATION AT A REYNOLDS NUMBER OF 6.0 X 10^. Ernst F. MoUenberg and Stanley H. Spooner. September 1951. 23p. diagrs., photos., 3 Ubs. (NACA RM L51E24) |
|1.2.2.2.3|,|THE FCmCES AND PRESSURE DISTRIBUTION AT SUBSONIC SPEEDS ON A PLANE WING HAVING 45° OF SWEEPBACK, AN ASPECT RATIO OF 3, AND A TAPER RATIO OF 0.5. Carl D. Kolbe and Frederick W. Boltz. October 1951. 159p. diagrs., photo., 22 tabs. (NACA RM A51G31) |
|1.2.2.2.3|,|SUMMARY OF RESULTS OF A WIND-TUNNEL IN- VESTIGATION OF NINE RELATED HORIZONTAL TAILS. Jules B. Dods, Jr. and Bruce E. Tinling. Octotwr 1951. lOSp. diagrs., photos., 2 tabs. (NACA RM A51G31a) |
|1.2.2.2.3|,|INVESTIGATION OF LOW-SPEED LATERAL CONTROL AND HINGE-MOMENT CHARACTER- ISTICS OF A 20-PERCENT-CHORD PLAIN AILERON ON A 47.7° SWEPTBACK WING OF ASPECT RATIO 5.1 AT A REYNOLDS NUMBER OF 6.0 X 106. William M. Hadaway and Reino J. Salmi. October 1951. 31p. diagrs. (NACA RM L51F22) |
|1.2.2.2.3|,|LOW -SPEED CHARACTERISTICS OF A 45° SWEPT- BACK WING OF ASPECT RATIO 8 FROM PRESSURE DISTRIBUTIONS AND FORCE TESTS AT REYNOLDS NUMBERS FROM 1,500,000 TO 4,800,000. Robert R. Graham. October 1951. 54p. diagrs., photos., tab. (NACA RM L51H13) |
|1.2.2.2.3|,|WIND-TUNNEL INVESTIGATION OF THE EFFECTS OF HORIZONTAL-TAIL POSITION ON THE LOW- SPEED LONGITUDINAL STABILITY CHARACTER- ISTICS OF AN AIRPLANE MMJEL WITH A 35° SWEPTBACK WING EQUIPPED WITH CHCHDWISE FENCES. M. J. Queijo and Walter D. Wolhart. November 1951. 28p. diagrs., photo., tab. (NACA RM L51H17) |
|1.2.2.2.3|,|COMPARISON OF TRANSONIC CHARACTERISTICS OF LIFTING WINGS FROM EXPERIMENTS IN A SMALL SLOTTED TUNNEL AND THE LANGLEY HIGH-SPEED 7- BY 10-FOOT TUNNEL. William C. Sleenian, Jr., Paul L. Klevalt and Edward L. Linsley. November 5, 1951. 44p. diagrs., photos. (NACA RM L51F14) (Declassified from Confidential, 3/10/54) |
|1.2.2.2.3|,|LOW-SPEED WIND-TUNNEL INVESTIGATION OF LATERAL CONTROL CHARACTERISTICS OF A 60° TRIANGULAR-WING MODEL HAVING HALF- DELTA TIP CONTROLS. Byron M. Jaquet and M. J. Queijo. November 27, 1951. 50p. diagrs., photos. (NACA RM L51I10) |
|1.2.2.2.3|,|EXPERIMENTAL AND ANALYTICAL INVESTIGA- TION OF FLUTTER OF A NONUNIFORM SWEPT- BACK CANTILEVER WING WITH TWO CONCEN- TRATED WEIGHTS. John L. Sewall. December 1951. 33p. diagrs., photos., 3 tabs. (NACA RM L51H09a) |
|1.2.2.2.3|,|COMPARISON OF SEMISPAN AND FULL-SPAN TESTS OF A 47.5° SWEPTBACK WING WITH SYM- METRICAL CIRCULAR-ARC SECTIONS AND HAV- ING DROOPED-NOSE FLAPS, TRAIUNG-EDGE FLAPS, AND AILERONS. SUnley Llpson and U. Reed Barnett, Jr. December 1951. 60p. photos., diagrs. (NACA RM L51H15) |
|1.2.2.2.3|,|TWO- .'..ND THREE-DIMENSION.AL UNSTEADY LIFT PROBLEMS IN HIGH-SPEED FLIGHT. Harvard Lomax, Max A. Heaslet, Franklyn B. Fuller and Loma Sluder. 1952. ii, 55p. diagrs. , 3 labs. (NACA Rept. 1077. Formerly TN 2403; TN 2387) |
|1.2.2.2.3|,|EFFECT OF ASPECT RATIO ON THE LOW- SPEED LATERAL CONTROL CHARACTERISTICS OF UNTAPERED LOW-ASPECT -RATIO WINGS EQUIPPED WITH FLAP AND WITH RETRACTABLE AILERONS. Jack Flschel, Rodger L. Naeseth, John R. Hagerman and William M. O'Hare. 1952. ii, 47p. diagrs. , 3 tabs. (NACA Rept. 1091. Formerly TN 2347; TN 2348) |
|1.2.2.2.3|,|EXPERIMENTAL DETERMINATION OF THE EFFECT OF HORIZONTAL -TAIL SIZE, TAIL LENGTH, AND VERTICAL LOCATION ON LOW- SPEED STATIC LONGITUDINAL STABILITY AND DAMPING IN PITCH OF A MODEL HAVING 45° SWEPTBACK WING AND TAIL SURFACES. Jacob H. Lichtenstein. 1952. ii, 22p. diagrs., photos., 3 tabs. (NACA Rept. 1096. Formerly TN 2381; TN 2382) |
|1.2.2.2.3|,|AIR FORCES AND MOMENTS ON TRIANGULAR AND RELATED WINGS WITH SUBSONIC LEADING EDGES OSCILLATING IN SUPERSONIC POTENTIAL FLOW. Charles E. Watkins and Julian H. Herman. 1952. ii, 25p. diagrs., tab. (NACA Rept. 1099. Formerly TN 2457) |
|1.2.2.2.3|,|A COMPARISON OF THE SPANWISE LOADING CAL- CULATED BY VARIOUS METHODS WITH EXPERI- MENTAL LOADINGS OBTAINED ON A 45° SWEPT- BACK WING OF ASPECT RATIO 8 AT A REYNOLDS NUMBER OF 4. X 106. WUliam C. Schneider. January 1952. 32p. diagrs., tab. (NACA RM L51G30) |
|1.2.2.2.3|,|LOW -SPEED INVESTIGATION OF THE EFFECTS OF WING LEADING -EDGE MODIFICATIONS AND SEVERAL OUTBOARD FIN ARRANGEMENTS ON THE STATIC STABILITY CHARACTERISTICS OF A LARGE-SCALE TRIANGULAR WING. H. Clyde McLemore. January 1952. 64p. diagrs. , photo. , tab. (NACA RM L51J05) |
|1.2.2.2.3|,|MITHOD OF ESTIMATING THE STICK-FIXED LONGITUDINAL STABILITY OF WING-FUSELAGE CONFIGURATIONS HAVING UNSWEPT OR SWEPT WINGS. Milton D. McLaughlin. January 1952. 41p. dirigrs. , 3 tabs. (N.VCA RM L51J23) |
|1.2.2.2.3|,|A PRELIMINARY LOW-SPEED WIND-TUNNEL INVESTIGATION OF A THIN DELTA WING EQUIPPED WITH A DOUBLE AND A SINGLE SLOTTED FLAP. Richard G. MacLeod. January 1952. 12p. diagrs. , photo. , 2 tabs. (NACA RM L51J26) |
|1.2.2.2.3|,|FORCE AND PRESSURE INVESTIGATION AT LARGE SCALE OF A 49° SWEPTBACK SEMISPAN WING HAVING NACA 65A006 SECTIONS AND EQUIPPED WITH VARIOUS SLAT ARRANGEMENTS. Stanley Lipson and U. Reed Barnett, Jr. January 1952. 60p. diagrs., photo., tab. (NACA RM L51K26) |
|1.2.2.2.3|,|LOW-SPEED LONGITUDINAL CHARACTERISTICS OF A 45° SWEPTBACK WING OF ASPECT RATIO 8 WITH HIGH -LIFT AND STALL -CONTROL DEVICES AT REYNOLDS NUMBERS FROM 1, 500, 000 TO 4,800,000. George L. Pratt and E. Rousseau Shields. February 1952. 76p. diagrs., photo., 2 tabs. (NACA RM L51J04) |
|1.2.2.2.3|,|LOW-SPEED AERODYNAMIC CHARACTERISTICS OF A LARGE-SCALE 60° SWEPT-BACK WING WITH HIGH LIFT DEVICES. Mark W. Kelly. March 1952. 54p. diagrs., photo., 7 tabs. (NACA RM A52A14a) |
|1.2.2.2.3|,|STUDIES OF THE FLOW FIELD BEHIND A LARGE SCALE 47.5° SWEPTBACK WING HAVING CIRCULAR-ARC AIRFOIL SECTIONS AND EQUIPPED WITH DROGPED-NOSE AND PLAIN FLAPS. Roy H. Lange and Marvin P. Fink. March 1952. 57p. diagrs., photos., tab. (NACA RM L51L12) |
