|ocrSubjNumT|,|ocrTitle|
|1.2.1.6|,|EXPERIMENTS ON TRANSONIC FLOW AROUND WEDGES. George P. Wood. Novemher 1952. 34p. diagrs., photos., tab. (NACA TN 2829) |
|1.2.1.6.1|,|A GENERAL INTEGRAL FORM OF THE BOUNDARY- LAYER EQUATION FOR INCOMPRESSIBLE FLOW WITH AN APPLICATION TO THE CALCULATION OF THE SEPARATION POINT OF TURBULENT BOUND- ARY LAYERS. Neal Tetervin and Chia Chiao Lin. 1951. 19p. diagrs. (NACA Rept. 1046. Formerly TN 2158) |
|1.2.1.6.1|,|SKIN FRICTION OF INCOMPRESSIBLE TURBULENT BOUNDARY LAYERS UNDER ADVERSE PRESSURE GRADIENTS. Fabio R. Goldschmied. August 1951. 65p. diagrs. (NACA TN 2431) |
|1.2.1.6.1|,|A COMPARISON OF THE TURBULENT BOUNDARY- LAYER GROWTH ON AN UNSWEPT AND A SWEPT WING. John M. Altman and Nora-Lee F. Hayter. September 1951. 30p. diagrs., photos. (NACA TN 2500) |
|1.2.1.6.1|,|SCHLIEREN INVESTIGATION OF THE WING SHOCK-WAVE BOUNDARY-LAYER INTERACTION IN FLIGHT. George E. Cboper and Richard S. Bray. September 1951. 26p. diagrs., photos. (NACA RM A51G09) |
|1.2.1.6.1|,|TRANSITION CAUSED BY THE LAMINAR FLOW SEPARATION. (Sdryu-Hakuri ni tomonau Sen'i ni kansuru Kenkyu). T. Maekawa and S. Atsumi. September 1952. 14p. diagrs. , 2 tabs. (NACA TM 1352. Trans from Society of Applied Mechanics of Japan, Journal, v.l, no. 6, November 1948, p. 187-192) |
|1.2.1.6.1|,|ON THE DESIGN OF AIRFOILS IN WHICH THE TRANSITION OF THE BOUNDARY LAYER IS DELAYED. (Kyokaiso no Sen'i o okuraseru Yokugata no tuite). Itlro Tani. October 1952. 74p. diagrs., 8 tabs. (NACA TM 1351. Trans, from Aeronautical Research Institute, Tokyo Imperial Univ., Rept. 250, v. 19, no. 1, January 1943). |
|1.2.1.6.1|,|SECTION CHARACTERISTICS OF A 10. 5 -PERCENT - THICK AIRFOIL WITH AREA SUCTION AS AFFECT- ED BY CHORDWISE DISTRIBUTION OF PERMEA- BILITY. Robert E. Dannenberg and James A. Weiberg. December 1952. 52p. diagrs. , photos. , 3 tabs. (NACA TN 2847) |
|1.2.1.6.1|,|INTERACTION BETWEEN A SUPERSONIC STREAM AND A PARALLEL SUBSONIC STREAM BOUNDED BY FLUID AT REST. Herbert S. Rlbner and E. Leonard Arnoff. December 1952. 45p. diagrs. , 2 tabs. (NACA TN 2860) |
|1.2.1.6.1|,|FACTORS AFFECTING LAMINAR BOUNDARY LAY- ER MEASUREMENTS IN A SUPERSONIC STREAM. Robert E. Blue and George M. Low. Appendix B: REDUCTION OF DATA. Jack M. Lande. February 1953. 49p. diagrs. (NACA TN 2891) |
|1.2.1.6.2|,|A STUDY OF THE STABILITY OF THE LAMINAR BOUNDARY LAYER AS AFFECTED BY CHANL.ES IN THE BOUNDARY-LAYER THICKNESS IN REGIONS OF PRESSURE GRADIENT AND FLOW THROUGH THE SURFACE. Neal Tetervin and David A. Levine. August 1952. 83p. diagrs. , tab. (NACA TN 2752) |
|1.2.1.6.2|,|SECTION CHARACTERISTICS OF A 10. 5-PERCENT - THICK AIRFOIL WITH AREA SUCTION AS AFFECT- ED BY CHORDWISE DISTRIBUTION OF PERMEA- BILITY. Robert E. Dannenberg and James A. Weiberg. December 1952. 52p. diagrs. , photos. , 3 tabs. (NACA TN 2847) |
|1.2.1.7|,|TWO-DIMENSIONAL WIND-TUNNEL INVESTIGA- TION AT HIGH REYNOLDS NUMBERS OF TWO SYMMETRICAL CIRCULAR-ARC AIRFOIL SECTIONS WITH HIGH-LIFT DEVICES. William J. Underwood and Robert J. Nuber. March 12, 1947. 35p. diagrs., photos., 2 tabs. (NACA RM L6K22) (Reclassified from Restricted, 7/3/51) |
|1.2.1.7|,|TWO-DIMENSIONAL WIND-TUNNEL INVESTIGA- TION AT HIGH REYNOLDS NUMBERS OF AN NACA 65A006 AIRFOIL WITH HIGH-LIFT DEVICES. Robert J. Nuber and Stanley M. Gottlieb. February 4, 1948. 28p. diagrs., photos., tab. (NACA RM L7K06) (Declassified from Restricted, 6/29/53) |
|1.2.1.7|,|PRESENT STATUS OF RESEARCH ON BOUNDARY- LAYER CONTROL. Albert E. von Doenhoff and Laurence K. Loftin, Jr. January 12, 1949. 40p. diagrs. (NACA RM L8J29) (Declassified from Confidential, 6/29/53) |
|1.2.1.7|,|TWO-DIMENSIONAL WIND-TUNNEL INVESTIGA- TION OF A 6-PERCENT -THICK SYMMETRICAL CIRCULAR-ARC AIRFOIL SECTION WITH LEADING-EDGE AND TRAILING-EDGE HIGH- LIFT DEVICES DEFLECTED IN COMBINATION. Robert J. Nuber and Gail A. Cheesman. September 6, 1949. 29p. diagrs., photo., 3 tabs. (NACA RM L9G20) (Declassified from Restricted, 10/7/52) |
|1.2.1.7|,|FLIGHT INVESTIGATION OF THE EFFECT OF BOUNDARY-LAYER SUCTION ON PROFILE-DRAG COEFFICIENT AT SUPERCRITICAL MACH NUMBERS. Richard B. Skoog. September 20, 1949. 30p. diagrs., photos. (NACA RM A9D04) (Declassified from Confidential, 6/29/53) |
|1.2.1.7|,|EXPERIMENTAL AERODYNAMIC DERIVATIVES OF A SINUSOIDALLY OSCILLATING AIRFOIL IN TWO- DIMENSIONAL FLOW. Robert L. Halfman, Massa- chusetts Institute of Technology. November 1951. 83p. diagrs., photo., 19 tabs. (NACA TN 2465) |
|1.2.1.7|,|THE EFFECTS OF REYNOLDS NUMBER ON THE APPLICATION OF NACA 16-SERIES AIRFOIL CHARACTERISTICS TO PROPELLER DESIGN. Harold E. Cleary. January 1952. 15p. diagrs. (NACA TN 2591. Formerly RM L7H12) |
|1.2.1.7|,|TRANSITION CAUSED BY THE LAMINAR FLOW SEPARATION. (SOryu-Hakuri ni tomonau Sen'i ni kansuru Kenkyu). T. Maekawa and S. Atsumi. September 1952. 14p. diagrs. , 2 tabs. (NACA TM 1352. Trans from Society of Applied Mechanics of Japan, Journal, v. 1, no. 6, November 1948, p. 187-192) |
|1.2.1.7|,|ON THE DESIGN OF AIRFOILS IN WHICH THE TRANSITION OF THE BOUNDARY LAYER IS DELAYED. (KyBkaiso no Sen'i o okuraseru Yokugata no tuite). Itiro Tani. October 1952. 74p. diagrs., 8 tabs. (NACA TM 1351. Trans, from Aeronautical Research Institute, Tokyo Imperial Univ., Rept. 250, v. 19, no. 1, January 1943). |
|1.2.1.7|,|EFFECTS OF INDEPENDENT VARIATIONS OF MACH NUMBER AND REYNOLDS NUMBER ON THE MAXIMUM LIFT COEFFICIENTS OF FOUR NACA 6 -SERIES AIRFOIL SECTIONS. Stanley F. Racisz. November 1952. 32p. diagrs. , 2 tabs. (NACA TN 2824) |
|1.2.1.8|,|EFFECTS OF COMPRESSIBILITY ON THE CHAR- ACTERISTICS OF FIVE AIRFOILS. Bernard N. Daley. April 25, 1947. 73p. diagrs., photos., tab. (NACA RM L6L16) (Declassified from Restricted, |
|1.2.1.8|,|CHARACTERISTICS OF A 15 -PERCENT -CHORD AND A 35 -PERCENT -CHORD PLAIN FLAP ON THE NACA 0006 AIRFOIL SECTION AT HIGH SUB- SONIC SPEEDS. Richard J. Ilk. October 2, 1947. 33p. diagrs., tab. (NACA RM A7H19) (Declassified from Restricted, 5/6/53) |
|1.2.1.8|,|PRESENT STATUS OF RESEARCH ON BOUNDARY - LAYER CONTROL. Albert E. von Doenhoff and Laurence K. Loftin, Jr. January 12, 1949. 40p. diagrs. (NACA RM L8J29) (Declassified from Confidential, 6/29/53) |
|1.2.1.8|,|TESTS OF THE NACA 64-010 AND 64A010 AIRFOIL SECTIONS AT HIGH SUBSONIC MACH NUMBERS. Albert D. Hemenover. July 8, 1949. 19p. diagrs. , tab. (NACA RM A9E31) (Declassified from Re- stricted, 3/10/52) |
|1.2.1.8|,|FLIGHT INVESTIGATION OF THE EFFECT OF BOUNDARY-LAYER SUCTION ON PROFILE-DRAG COEFFICIENT AT SUPERCRITICAL MACH NUMBERS. Richard B. Skoog. September 20, 1949. 30p. diagrs., photos. (NACA RM A9D04) (Declassified from Confidential, 6/29/53) |
|1.2.1.8|,|Mach Number Effects- Win, Sections ( Con t , ) |
|1.2.1.8|,|EFFECTS OF SYSTEMATIC CHANGES OF TRAILING-EDGE ANGLE AND LEADING-EDGE RADIUS ON THE VARIATION WITH MACH NUMBER OF THE AERODYNAMIC CHARACTERISTICS OF A 10-PERCENT -CHORD-THICK NACA AIRFOIL SEC- TION ■ James L. Summers and Donald J. Graham. September 26, 1949. 81p. diagrs. , photos. , 9 tabs. (NACA RM A9G18) (Declassified from Restricted, 6/11/53) |
|1.2.1.8|,|EFFECTS OF LEADING-EDGE RADIUS AND MAX- IMUM THICKNESS-CHORD RATIO ON THE VARIA- TION WITH MACH NUMBER OF THE AERODYNAM- IC CHARACTERISTICS OF SEVERAL THIN NACA AIRFOIL SECTIONS. Robert E. Berggren and Donald J. Graham. July 3, 1950. 65p. diagrs. , 7 tabs. (NACA RM A50D04) (Declassified from Restricted, 6/11/53) |
|1.2.1.8|,|THE EFFECT OF CHANGES IN THE LEADING- EDGE RADIUS ON THE AERODYNAMIC CHARAC- TERISTICS OF A SYMMETRICAL, 9-PERCENT - THICK AIRFOIL AT HIGH -SUBSONIC MACH NUM- BERS. Milton D. Humphreys and Raymond A. Robinson. August 7, 1950. 48p. diagrs. , photos. , tab. (NACA RM L9L09) (Declassified from Confidential, 5/25/53) |
|1.2.1.8|,|SCHLIEREN INVESTIGATION OF THE WING SHOCK-WAVE BOUNDARY-LAYER INTERACTION IN FLIGHT. George E. Cboper and Richard S. Bray. September 1951. 26p. diagrs., photos. (NACA RM A51G09) |
|1.2.1.8|,|THEORETICAL CHARACTERISTICS OF TWO- DIMENSIONAL SUPERSONIC CONTROL SURFACES. Robert R. Morrlssette and Lester F. Oborny. October 1951. 74p. diagrs., tab. (NACA TN 2486. Formerly RM L8G12) |
|1.2.1.8|,|A VELOCITY -CORRECTION FORMULA FOR THE CALCULATION OF TRANSONIC MACH NUMBER DISTRIBUTIONS OVER DIAMOND-SHAPED AIR- FOILS. H. Reese Ivey and Keith C. Harder. November 1951. 28p. diagrs. (NACA TN 2527) |
|1.2.1.8|,|AN EXPERIMENTAL INVESTIGATION OF TRANS- ONIC FLOW PAST TWO-DIMENSIONAL WEDGE AND CIRCULAR -ARC SECTIONS USING A MACH- ZEHNDER INTERFEROMETER. Arthur Earl Bryson, Jr., California Institute of Technology. November 1951. 97p. diagrs., photos. (NACA TN 2560) |
|1.2.1.8|,|NUMERICAL DETERMINATION OF INDICIAL LIFT OF TWO-DIMENSIONAL AIRFOILS AT SUBSONIC MACH NUMBERS FROM OSCILLATORY LIFT CO- EFFICIENTS WITH CALCULATIONS FOR MACH NUMBER 0.7. Bernard Mazelsky. December 1951. 38p. diagrs., tab. (NACA TN 2562) |
|1.2.1.8|,|AIRFOIL PROFILES FOR MINIMUM PRESSURE DRAG AT SUPERSONIC VELOCITIES-GENERAL ANALYSIS WITH APPLICATION TO LINEARIZED SUPERSONIC FLOW. Dean R. Chapman. 1952. ii, 14p. diagrs. (NACA Rept. 1063. Formerly TN 2264) |
|1.2.1.8|,|TRANSONIC FLOW PAST A WEDGE PROFILE WITH DETACHED BOW WAVE. Walter G. Vincenti and Cleo B. Wagoner. 1952. ii, 30p. diagrs. , tab. (NACA Rept. 1095. Formerly TN 2339; TN 2588) |
|1.2.1.8|,|DETERMINATION OF INDICIAL LIFT AND MOMENT OF A TWO-DIMENSIONAL PITCHING AIRFOIL AT SUBSONIC MACH NUMBERS FROM OSCILLATORY COEFFICIENTS WITH NUMERICAL CALCULATIONS FOR A MACH NUMBER OF 0.7. Bernard Mazelsky. February 1952. 30p. diagrs., tab. (NACA TN 2613) |
|1.2.1.8|,|COMPARISON OF SUPERSONIC MINIMUM-DRAG AIRFOILS DETERMINED BY LINEAR AND NON- LINEAR THEORY. E. B. Klunker and Keith C. Harder. February 1952. 19p. diagrs. (NACA TN 2623) |
|1.2.1.8|,|INVTSCID FLOW ABOUT AIRFOILS AT HIGH SUPER- SONIC SPEEDS. A. J. Eggers, Jr. and Clarence A. Syvertson. March 1952. 65p. diagrs., tab. (NACA TN 2646) |
|1.2.1.8|,|EFFECT OF MACH NUMBER ON THE FLOW AND APPLICATION OF COMPRESSIBILITY CORREC- TIONS IN A TWO-DIMENSIONAL SUBSONIC - TRANSONIC COMPRESSOR CASCADE HAVING VARIED POROUS-WALL SUCTION AT THE BLADE TIPS. William B. Briggs. March 1952. 43p. diagrs., photos. (NACA TN 2649) |
|1.2.1.8|,|HIGH-SPEED SUBSONIC CHARACTERISTICS OF 16 NACA 6-SERIES AIRFOIL SECTIONS. Milton D. Van Dyke. March 1952. 65p. diagrs., tab. (NACA TN 2670. Formerly RM A7J23) |
|1.2.1.8|,|EFFECT OF COMPRESSIBILITY ON THE FLOW PAST A TWO-DIMENSIONAL BUMP. W. F. Lindsey and Bernard N. Daley. April 1952. 34p. diagrs., photos. (NACA TN 2484. Formerly RM L6K12b) |
|1.2.1.8|,|FLOW CHARACTERISTICS OVER A LIFTING WEDGE OF FINITE ASPECT RATIO WITH ATTACHED AND DETACHED SHOCK WAVES AT A MACH NUMBER OF 1.40. John H. Hilton, Jr. June 1952. 21p. diagrs., photos. (NACA TN 2712) |
|1.2.1.8|,|AN ANALYSIS OF SUPERSONIC FLOW IN THE RE- GION OF THE LEADING EDGE OF CURVED AIR- FOILS, INCLUDING CHARTS FOR DETERMINING SURFACE-PRESSURE GRADIENT AND SHOCK-WAVE CURVATURE. Samuel Kraus. June 1952. 45p. diagrs., 5 tabs. (NACA TN 2729) |
|1.2.1.8|,|EFFECTS OF ASPECT RATIO ON AIR FLOW AT HIGH SUBSONIC MACH NUMBERS. W. F. Lindsey and Milton D. Humphreys. July 1952. lOp. photos., diagrs. (NACA TN 2720. Formerly NACA RM L8G23) |
|1.2.1.8|,|NUMERICAL DETERMINATION OF INDICIAL LIFT AND MOMENT FUNCTIONS FOR A TWO- DIMENSIONAL SINKING AND PITCHING AIRFOIL AT MACH NUMBERS 0.5 AND 0.6. Bernard Mazelsky and Joseph A. Drischler. July 1952. 37p. diagrs., 4 tabs. (NACA TN 2739) |
|1.2.1.8|,|THE EFFECT OF A SIMULATED PROPELLER SLIPSTREAM ON THE AERODYNAMIC CHARAC- TERISTICS OF AN UNSWEPT WING PANEL WITH AND WITHOUT NACELLES AT MACH NUMBERS FROM 0. 30 TO 0. 86. Gareth H. Jordan and Richard I. Cole. September 1952. 15p. diagrs. , photo. (NACA TN 2776) |
|1.2.1.8|,|INVESTIGATION WITH AN INTERFEROMETER OF THE FLOW AROUND A CIRCULAR-ARC AIRFOIL AT MACH NUMBERS BETWEEN 0. 6 AND 0. 9. George P. Wood and Paul B. Gooderum. October 1952. 80p. diagrs. , photos. , tab. (NACA TN 2801) |
|1.2.1.8|,|EFFECTS OF INDEPENDENT VARIATIONS OF MACH NUMBER AND REYNOLDS NUMBER ON THE MAXIMUM LIFT COEFFICIENTS OF FOUR NACA 6 -SERIES AIRFOIL SECTIONS. Stanley F. Racisz. November 1952. 32p. diagrs. , 2 tabs. (NACA TN 2824) |
|1.2.1.8|,|A COMPARATIVE EXAMINATION OF SOME MEAS- UREMENTS OF AIRFOIL SECTION LIFT AND DRAG AT SUPERCRITICAL SPEEDS. Gerald E. Nitzberg and Stewart M. Crandall. November 1952. 30p. diagrs. (NACA TN 2825) |
|1.2.1.8|,|EXPERIMENTS ON TRANSONIC FLOW AROUND WEDGES. George P. Wood. November 1952. 34p. diagrs., photos., tab. (NACA TN 2829) |
|1.2.1.8|,|THEORETICAL STUDY OF THE TRANSONIC LIFT OF A DOUBLE-WEDGE PROFILE WITH DETACHED BOW WAVE. Walter G. Vincenti and Cleo B. Wagoner. (Portions of this work were reported at the eighth International Congress on Theoretical and Applied Mechanics, Istanbul, Turkey, August 20-28, 1952). December 1952. 63p. diagrs. , 2 tabs. (NACA TN 2832) |
|1.2.1.8|,|AN APPLICATION OF THE METHOD OF CHARAC- TERISTICS TO TWO-DIMENSIONAL TRANSONIC FLOWS WITH DETACHED SHOCK WAVES. Keith C. Harder and E. B. Klunker. March 1953. 16p. diagrs. (NACA TN 2910) |
|1.2.1.8|,|PRESSURE DISTRIBUTIONS ABOUT FINITE WEDGES IN BOUNDED AND UNBOUNDED SUBSONIC STREAMS. Patrick L. Donoughe and Ernst I. Prasse. May 1953. 41p. diagrs., photos., 2 tabs. (NACA TN 2942) |
|1.2.1.9|,|EFFECTS OF COMPRESSIBILITY ON THE CHAR- ACTERISTICS OF FIVE AIRFOILS. Bernard N. Daley. April 25, 1947. 73p. diagrs., photos., tab. (NACA RM L6L16) (Declassified from Restricted, 6/5/53) |
|1.2.1.9|,|EFFECT OF MACH NUMBER ON THE FLOW AND APPLICATION OF COMPRESSIBILITY CORREC- TIONS IN A TWO-DIMENSIONAL SUBSONIC- TRANSONIC COMPRESSOR CASCADE HAVING VARIED POROUS-WALL SUCTION AT THE BLADE TIPS. William B. Briggs. March 1952. 43p. diagrs., photos. (NACA TN 2649) |
|1.2.2|,|PRELIMINARY INVESTIGATION OF DOWNWASH FLUCTUATIONS OF A HIGH-ASPECT -RATIO WING IN THE LANGLEY 8-FOOT HIGH-SPEED TUNNEL. Antonio Ferri. August 28, 1946. 25p. diagrs. (NACA RM L6H28b) (Declassified from Restricted, 6/5/53) |
|1.2.2|,|INVESTIGATION OF DIVE BRAKES AND A DIVE- RECOVERY FLAP ON A HIGH-ASPECT-RATIO WING IN THE LANGLEY 8-FOOT HIGH-SPEED TUNNEL. Axel T. Mattson. August 28, 1946. 118p. diagrs., photos., tab. (NACA RM L6H28c) (Declassified from Restricted, 6/5/53) |
|1.2.2|,|AN INVESTIGATION AT LOW SPEED OF A LARGE- SCALE TRIANGULAR WING OF ASPECT RATIO TWO. II - THE EFFECT OF AIRFOIL SECTION MODIFICATIONS AND THE DETERMINATION OF THE WAKE DOWNWASH. Adrien E. Anderson. December 10, 1947. 78p. diagrs., photos., tab. (NACA RM A7H28) (Declassified from Restricted, 6/5/53) |
|1.2.2|,|PRELIMINARY INVESTIGATION AT LOW SPEEDS OF SWEPT WINGS IN YAWING FLOW. Alex Goodman and David Feigenbaum. February 4, 1948. 22p. diagrs., photo. (NACA RM L7I09) (Reclassified from Restricted, 7/3/51) |
|1.2.2|,|LOW -SPEED INVESTIGATION OF A SMALL TRI- ANGULAR WING OF ASPECT RATIO 2.0. I - THE EFFECT OF COMBINATION WITH A BODY OF REVOLUTION AND HEIGHT ABOVE A GROUND PLANE. Leonard M. Rose. August 27, 1948. 41p. diagrs. , photos. , 7 tabs. (NACA RM A7K03) (Declassified from Restricted, 6/11/53) |
|1.2.2|,|AN INVESTIGATION AT LOW SPEED OF A LARGE- SCALE TRIANGULAR WING OF ASPECT RATIO TWO. IH. CHARACTERISTICS OF WING WITH BODY AND VERTICAL TAIL. Adrien E. Anderson. October 14, 1949. 96p. diagrs., photos., 3 tabs. (NACA RM A9H04) (Declassified from Restricted, 6/11/53) |
|1.2.2|,|EXPERIMENTAL INVESTIGATION OF ROLLING PERFORMANCE OF STRAIGHT AND SWEPTBACK FLEXIBLE WINGS WITH VARIOUS AILERONS. Henry A. Cole, Jr. and Victor M. Ganzer, University of Washington. December 1951. 45p. diagrs., photos., 2 tabs. (NACA TN 2563) |
|1.2.2.1|,|A LIFT-CANCELLATION TECHNIQUE IN LINEAR- IZED SUPERSONIC-WING THEORY. Harold Mirels. 1951. ii, lip. diagrs. (NACA Rept. 1004. Former- ly TN 2145) |
|1.2.2.1|,|STUDY OF EFFECTS OF SWEEP ON THE FLUTTER OF CANTILEVER WINGS. J. G. Barmby, H. J. Cunningham and I. E. Garrick. 1951. ii, 25p. diagrs., photo., 7 tabs. (NACA Rept. 1014. Formerly TN 2121; RM L8H30) |
|1.2.2.1|,|COMPARISON BETWEEN THEORY AND EXPERI- MENT FOR WINGS AT SUPERSONIC SPEEDS. Walter G. Vincenti. 1951. ii, lip. diagrs., photos. (NACA Rept. 1033. Formerly TN 2100) |
|1.2.2.1|,|EQUATIONS AND CHARTS FOR THE RAPID ESTI- MATION OF HINGE -MOMENT AND EFFECTIVE- NESS PARAMETERS FOR TRAILING -EDGE CON- TROLS HAVING LEADING AND TRAILING EDGES SWEPT AHEAD OF THE MACH LINES. Kennith L. Goin. 1951. ii, 71p. diagrs. , 9 tabs. (NACA Rept. 1041. Formerly TN 2221) |
|1.2.2.1|,|FORMULAS FOR THE SUPERSONIC LOADING, LIFT AND DRAG OF FLAT SWEPT -BACK WINGS WITH LEADING EDGES BEHIND THE MACH LINES. Doris Cohen. 1951. iii, 40p. diagrs. (NACA Rept. 1050) |
|1.2.2.1|,|A SUMMARY OF LATERAL -STABILITY DERIVA- TIVES CALCULATED FOR WING PLAN FORMS IN SUPERSONIC FLOW. Arthur L. Jones and Alberta Alksne. 1951. it, 35p. diagrs., 3 tabs. (NACA Rept. 1052) |
|1.2.2.1|,|INTEGRALS AND INTEGRAL EQUATIONS IN LINE- ARIZED WING THEORY. Harvard Lomax, Max A. Heaslet and Franklyn B. Fuller. 1951. ii, 34p. diagrs. (NACA Rept. 1054. Formerly TN 2252) |
|1.2.2.1|,|THEORETICAL ANTISYMMETRIC SPAN LOADING FOR WINGS OF ARBITRARY PLAN FORM AT SUB- SONIC SPEEDS. John DeYoung. 1951. 36p. diagrs. , 9 tabs. (NACA Rept. 1056. Formerly TN 2140) |
|1.2.2.1|,|THREE-DIMENSIONAL UNSTEADY LIFT PROBLEMS IN HIGH-SPEED FLIGHT - THE TRIANGULAR WING. Harvard Lomax, Max A. Heaslet and Franklyn B. Fuller. June 1951. 62p. diagrs. (NACA TN 2387) |
|1.2.2.1|,|ANALYSIS OF PURE-BENDING FLUTTER OF A CANTILEVER SWEPT WING AND ITS RELATION TO BENDING-TORSION FLUTTER. H. J. Cunningham. September 1951. 24p. diagrs. (NACA TN 2461) |
|1.2.2.1|,|GENERALIZED CONICAL-FLOW FIELDS IN SU- PERSONIC WING TH EORT. Harvard Lomax and Max. A. Heaslet. September 1951. 45p. diagrs. (NACA TN 2497) |
|1.2.2.1|,|THE AERODYNAMIC BEHAVIOR OF A HARMONI- CALLY OSCILLATING FINITE SWEPTBACK WING IN SUPERSONIC FLOW. Chieh-Chien Chang, Johns Hopkins University. October 1951. 76p. diagrs. (NACA TN 2467) |
|1.2.2.1|,|THE LINEARIZED CHARACTERISTICS METHOD AND ITS APPLICATION TO PRACTICAL NON- LINEAR SUPERSONIC PROBLEMS. Antonio Ferri. October 1951. 65p. diagrs. (NACA TN 2515) |
|1.2.2.1|,|PRESENT STATE OF DEVELOPMENT IN NON- STEADY MOTION OF A LIFTING SURFACE. (Lo stato attuale delle ricerche sul moto instazionario di una superficie portante). P. Cicala. October 1951. 96p. diagrs., 3 tabs. (NACA TM 1277. Trans, from Aerotecnica, v.21, no.9-10, Sept.-Oct.1941, p.557-591, 670-685, 759-773). |
|1.2.2.1|,|THEORETICAL AERODYNAMIC CHARACTERISTICS OF A FAMILY OF SLENDER WING-TAIL-BODY COMBINATIONS. Harvard Lomax and Paul F. Byrd. November 1951. 75p. diagrs., 2 tabs. (NACA TN 2554) |
|1.2.2.1|,|THEORETICAL SYMMETRIC SPAN LOADING DUE TO FLAP DEFLECTION FOR WINGS OF ARBITRARY PLAN FORM AT SUBSONIC SPEEDS. John DeYoung. 1952. ii, 41p. diagrs., tabs. (NACA Rept. 1071. Formerly NACA TN 22,78) |
|1.2.2.1|,|THEORETICAL DAMPING IN ROLL AND ROLLING MOMENT DUE TO DIFFERENTIAL WING INCIDENCE FOR SLENDER CRUCIFORM WINGS AND WING-BODY COMBINATIONS. Gaynor J. Adams and Duane W. Dugan. 1952. ii, lip. diagrs. (NACA Rept. 1088. Extends analysis of TN 2270) |
|1.2.2.1|,|SOME REMARKS ON AN APPROXIMATE METHOD OF ESTIMATING THE WAVE DRAG DUE TO THICK- NESS AT SUPERSONIC SPEEDS OF THREE- DIMENSIONAL WINGS WITH ARBITRARY PROFILE. Kenneth Margolis. February 1952. 9p. (NACA TN 2619) |
|1.2.2.1|,|SUPERSONIC CONICAL FLOW. Stephen H. Maslen, Brown University. March 1952. 32p. diagrs., tab. (NACA TN 2651) |
|1.2.2.1|,|GENERALIZED LINEARIZED CONICAL FLOW. W. D. Hayes, R. C. Roberts arid N. Haaser, Brown University. March 1952. 48p. diagrs., tab. (NACA TN 2667) |
|1.2.2.1|,|RECIPROCITY RELATIONS IN AERODYNAMICS. Max. A. Heaslet and John R. Spreiter. May 1952. 38p. diagrs. (NACA TN 2700) |
|1.2.2.1|,|A VECTOR STUDY OF LINEARIZED SUPERSONIC FLOW APPLICATIONS TO NONPLANAR PROBLEMS. John C. Martin. June 1952. 81p. diagrs., tab. (NACA TN 2641) |
|1.2.2.1|,|CALCULATION OF LIFT AND PITCHING MOMENTS DUE TO ANGLE OF ATTACK AND STEADY PITCH- ING VELOCITY AT SUPERSONIC SPEEDS FOR THIN SWEPTBACK TAPERED WINGS WITH STREAMWISE TD?S AND SUPERSONIC LEADING AND TRAILING EDGES. John C. Martin, Kenneth Margolis and Isabella Jeffreys, June 1952. 116p. diagrs., 9 tabs. (NACA TN 2699) |
|1.2.2.1|,|ON THE APPLICATION OF TRANSONIC SIMILAR- ITY RULES. John R. Spreiter. June 1952. 45p. diagrs. (NACA TN 2726) |
|1.2.2.1|,|SPAN LOAD DISTRIBUTIONS RESULTING FROM ANGLE OF ATTACK, ROLLING, AND PITCHING FOR TAPERED SWEPTBACK WINGS WITH STREAM- WISE TIPS. SUPERSONIC LEADING AND TRAILING EDGES. John C. Martin and Isabella Jeffreys. July 1952. 143p. diagrs., 6 tabs. (NACA TN 2643) |
|1.2.2.1|,|EFFECT OF A FINITE TRAILING-EDGE THICK- NESS ON THE DRAG OF RECTANGULAR AND DELTA WINGS AT SUPERSONIC SPEEDS. E. B. Klunker and Conrad Rennemann, Jr. November 1952. 26p. diagrs. (NACA TN 2828) |
|1.2.2.1|,|SPAN LOAD DISTRIBUTIONS RESULTING FROM CONSTANT ANGLE OF ATTACK, STEADY ROLLING VELOCITY, STEADY PITCHING VELOCITY, AND CONSTANT VERTICAL ACCELER- ATION FOR TAPERED SWEPTBACK WINGS WITH STREAMWISE TIPS. SUBSONIC LEADING EDGES AND SUPERSONIC TRAILING EDGES. Margery E. Hannah and Kenneth Margolis. December 1952. 221p. diagrs., 4 tabs. (NACA TN 2831) |
|1.2.2.1|,|SUPERSONIC WAVE DRAG OF NONLIFTING DELTA WINGS WITH LINEARLY VARYING THICKNESS RATIO. Arthur Henderson, Jr. December 1952. 51p. diagrs. (NACA TN 2858) |
|1.2.2.1|,|THEORETICAL CALCULATION OF THE PRESSURE DISTRIBUTION, SPAN LOADING, AND ROLLING MOMENT DUE TO SIDESLIP AT SUPERSONIC SPEEDS FOR THIN SWEPTBACK TAPERED WINGS WITH SUPERSONIC TRAILING EDGES AND WING TIPS PARALLEL TO THE AXIS OF WING SYMME- TRY. Kenneth Margolis, Windsor L. Sherman and Margery E. Hannah. February 1953. 70p. diagrs. , tab. (NACA TN 2898) |
|1.2.2.1|,|THE CALCULATION OF PRESSURE ON SLENDER , AIRPLANES IN SUBSONIC AND SUPERSONIC FLOW. Max. A. Heaslet and Harvard Lomax. March 1953. 25p. diagrs. (NACA TN 2900) |
