|ocrSubjNumT|,|ocrTitle|
|1.2.2.4|,|METHOD FOR CALCULATING THE ROLLING AND YAWING MOMENTS DUE TO ROLLING FOR UN- SWEPT WINGS WITH OR WITHOUT FLAPS OR AILERONS BY USE OF NONLINEAR SECTION LIFT DATA. Albert P. Martina. 1954. ii, 16p. diagrs., 11 tabs. (NACA Rept. 1167. Formerly TN 2937) |
|1.2.2.4.1|,|OBSERVATIONS ON AN AILERON-FLUTTER IN- STABILITY ENCOUNTERED ON A 45° SWEPT- BACK WING IN TRANSONIC AND SUPERSONIC FLIGHT. Marvin Pitkin, William N. Gardner and Howard J. Curfman, Jr. April 11, 1947. 23p. diagrs., photos. (NACA RM L6L09) |
|1.2.2.4.1|,|FLIGHT -TEST MEASUREMENTS OF AILERON CON- TROL SURFACE BEHAVIOUR AT SUPERCRITICAL MACH NUMBERS. Harvey H. Brown, George A. Rathert, Jr. and Lawrence A. Clousing. April 23, 1947. 26p. diagrs., photos., 2 tabs. (NACA RM A7A15) |
|1.2.2.4.1|,|HIGH-SPEED WIND-TUNNEL TESTS OF A MODEL PURSUIT AIRPLANE AND CORRELATION WITH FLIGHT-TEST RESULTS. Joseph W. Cleary and Lyle J. Gray. January 21, 1948. 56p. diagrs., photos. (NACA RM A7I16) |
|1.2.2.4.1|,|WIND-TUNNEL INVESTIGATION AT A MACH NUM- BER OF 1.53 OF AN AIRPLANE WITH A TRIANGU- LAR WING. Richard Scherrer and William R. Wimbrow. January 23, 1948. 74p. diagrs., photos., 2 tabs. (NACA RM A7J05) |
|1.2.2.4.1|,|QUALITATIVE MEASUREMENTS OF RELATIVE FLAP EFFECTIVENESS AT TRANSONIC SPEEDS ON A SERIES OF FIVE THIN AIRFOILS WITH 25- PERCENT-CHORD FLAPS AND VARIOUS AMOUNTS OF SWEEPBACK. Harold L. Crane and Milton D. McLaughlin. May 17, 1948. 24p. diagrs., photos. (NACA RM L8A22) |
|1.2.2.4.1|,|PRELIMINARY FREE-FUGHT INVESTIGATION OF THE EFFECT OF AIRFOIL SECTION ON AILERON ROLLING EFFECTIVENESS AT TRANSONIC AND SUPERSONIC SPEEDS. Carl A. Sandahl. June 25, 1948. 6p. diagrs. (NACA RM L8B26) |
|1.2.2.4.1|,|LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS OF A SEMISPAN AIRPLANE MODEL WITH A SWEPTBACK WING AND TAIL FROM TESTS AT TRANSONIC SPEEDS BY THE NACA WING-FLOW METHOD. Richard H. Sawyer and Lindsay J. Llna. July 23, 1948. 42p. diagrs., photos., tab. (NACA RM L8B19) |
|1.2.2.4.1|,|ADDITIONAL FREE-FUGHT TESTS OF THE ROLL- ING EFFECTIVENESS OF SEVERAL WING-SPOILER ARRANGEMENTS AT HIGH SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS. H. Kurt Strass. November 24, 1948. 16p. diagrs., photos. (NACA RM L8I23) |
|1.2.2.4.1|,|AN INVESTIGATION OF AILERON OSCILLATIONS AT TRANSONIC SPEEDS ON NACA 23012 AND NACA 65-212 AIRFOILS BY THE WING-FLOW METHOD. Harold L. Crane. December 29, 1948. 9p. diagrs., photo. (NACA RM L8K29) |
|1.2.2.4.1|,|AERODYNAMIC CHARACTERISTICS AT SUBSONIC AND TRANSONIC SPEEDS OF A 4,2.7° SWEPTBACK WING MODEL HAVING AN AILERGN WITH FINITE TRAILING-EDGE THICKNESS. Thomas R. Turner, Vernard E. Lockwood and Raymond D. Vogler. January 12, 1949. 24p. diagrs., photo. (NACA RM L8K02) |
|1.2.2.4.1|,|FULL-SCALE INVESTIGATION OF A WING WITH THE LEADING EDGE SWEPT BACK 47. 5° AND HAVING CIRCULAR-ARC AND FINITE -TRAILING- EDGE -THICKNESS AILERONS. Roy H. Lange. March 11, 1949. 16p. diagrs., photo. (NACA RM L9B02) |
|1.2.2.4.1|,|MEASUREMENTS OF AERODYNAMIC CHARACTER- ISTICS OF A 35° SWEPTBACK NACA 65-009 AIR- FOIL MODEL WITH 1/4-CHORD HORN-BALANCED FLAP BY THE NACA WING-FLOW METHOD. Harold I. Johnson and B. Porter Brown. April 18, 1949. 59p. diagrs., photo. (NACA RM L9B23a) |
|1.2.2.4.1|,|WIND-TUNNEL INVESTIGATION AT HIGH SUB- SONIC SPEEDS OF THE LATERAL-CONTROL CHARACTERISTICS OF AN AILERON AND A STEPPED SPOILER ON A WING WITH LEADING EDGE SWEPT BACK 51.3°. Leslie E. Schneiter and John R. Hagerman. June 7, 1949. 34p. diagrs., photo. (NACA RM L9D06) |
|1.2.2.4.1|,|EFFECTS OF MACH NUMBER AND SWEEP ON THE DAMPING-IN-ROLL CHARACTERISTICS OF WINGS OF ASPECT RATIO 4. Richard E. Kuhn and Boyd C. Myers, II. June 27, 1949. 28p. diagrs., photo. (NACA RM L9E10) |
|1.2.2.4.1|,|THE AERODYNAMIC CHARACTERISTICS THROUGH- OUT THE SUBSONIC SPEED RANGE OF A THIN, SHARP-EDGED HORIZONTAL TAIL OF ASPECT RATIO 4 EQUIPPED WITH A CONSTANT -CHORD ELEVATOR. Angelo Bandettini and Verlin D. Reed. June 30, 1949. 50p. diagrs., photo. (NACA RM A9E05) |
|1.2.2.4.1|,|LATERAL-CONTROL INVESTIGATION OF FLAP- TYPE CONTROLS ON A WING WITH QUARTER - CHORD LINE SWEPT BACK 45°, ASPECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. TRANSONIC -BUMP METHOD. Raymond D. Vogler. August 15, 1949. 22p. diagrs. (NACA RM L9F29a) |
|1.2.2.4.1|,|WIND-TUNNEL INVESTIGATION AT LOW TRAN- SONIC SPEEES OF THE EFFECTS OF NUMBER OF WINGS ON THE LATERAL-CONTROL EFFECTIVE- NESS OF AN RM-5 TEST VEHICLE. Harold S. Johnson. November 29, 1949. 15p. diagrs., photo., tab. (NACA RM L9H16) |
|1.2.2.4.1|,|MEASUREMENTS OF AERODYNAMIC CHARACTER- ISTICS OF A 35° SWEPTBACK NACA 65-009 AIR- FOIL MODEL WITH 1/4-CHORD BEVELLED- TRAILING-EDGE FLAP AND TRIM TAB BY THE NACA WING-FLOW METHOD. Harold I. Johnson and B. Porter Brown. January 6, 1950. 68p. diagrs., photo. (NACA RM L9K11) |
|1.2.2.4.1|,|THE EFFECT OF TIP TANKS ON THE ROLLING CHARACTERISTICS AT HIGH SUBSONIC MACH NUMBERS OF A WING HAVING AN ASPECT RATIO OF 3 WITH QUARTER-CHORD LINE SWEPT BACK 35°. Richard E. Kuhn and Boyd C. Myers, n. January 17, 1950. 27p. diagrs., photo., 2 tabs. (NACA RM L9J19) |
|1.2.2.4.1|,|LATERAL-CONTROL INVESTIGATION OF FLAP- TYPE CONTROLS ON A WING WITH QUARTER - CHORD LINE SWEPT BACK 35°, ASPECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. TRANSONIC -BUMP METHOD. Robert F. Thompson. January 25, 1950. 22p. diagrs., tab. (NACA RM L9L12a) |
|1.2.2.4.1|,|LATERAL-CONTROL INVESTIGATION OF FLAP- TYPE CONTROLS ON A WING WITH QUARTER- CHORD LINE SWEPT BACK 60°, ASPECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. TRANSONIC-BUMP METHOD. Raymond D. Vogler. March 2, 1950. 21p. diagrs. (NACA RM L50A17) |
|1.2.2.4.1|,|LATERAL-CONTROL INVESTIGATION OF FLAP- TYPE CONTROLS ON A WING WITH UNSWEPT QUARTER-CHORD LINE, ASPECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. TRANSONIC -BUMP METHOD. Alexander D. Hammond. March 10, 1950. 20p. diagrs. (NACA RM L50A03) |
|1.2.2.4.1|,|INVESTIGATION AT HIGH SUBSONIC SPEEDS OF A 45° SWEPTBACK HORIZONTAL TAIL WITH PLAIN AND HORN-BALANCED CONTROL SURFACES. Harold S. Johnson and Robert F. Thompson. March 31, 1950. 44p. diagrs., photo., tab. (NACA RM L50B13) |
|1.2.2.4.1|,|FLIGHT INVESTIGATION OF THE EFFECT OF THICKENING THE AILERON TRAILING EDGE ON CONTROL EFFECTIVENESS FOR SWEPTBACK TAPERED WINGS HAVING SHARP- AND ROUND- NOSE SECTIONS. H. Kurt Strass and Edison M. Fields. May 2, 1950. 20p. diagrs., photo., tab. (NACA RM L9L19) |
|1.2.2.4.1|,|AERODYNAMIC AND LATERAL-CONTROL CHAR- ACTERISTICS OF A 1/28-SCALE MODEL OF THE BELL X-1 AIRPLANE WING-FUSELAGE COMBINA- TION. TRANSONIC-BUMP METHOD. Vernard E. Lockwood. May 5, 1950. 28p. diagrs., tab. (NACA RM L50C22) |
|1.2.2.4.1|,|LATERAL-CONTROL INVESTIGATION OF FLAP- TYPE AND SPOILER-TYPE CONTROLS ON A WING WITH QUARTER -CHORD-LINE SWEEPBACK OF 60°, ASPECT RATIO 2, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. TRANSONIC - BUMP METHOD. Alexander D. Hammond. July 18, 1950. 26p. diagrs. (NACA RM L50E09) |
|1.2.2.4.1|,|INVESTIGATION OF FLAP-TYPE AILERONS ON AN UNTAPERED VWNG HAVING AN ASPECT RATIO OF 3.7, 45° SWEEPBACK, AND AN NACA 65A009 AIR- FOIL SECTION. TRANSONIC-BUMP METHOD. Richard G. MacLeod. August 23, 1950. 18p. diagrs. (NACA RM L50GO3) |
|1.2.2.4.1|,|INVESTIGATION AT TRANSONIC SPEEDS OF A 35-PERCENT-CHORD AILERON ON A TAPERED WEDGE-TYPE WING OF ASPECT RATIO 2.5 WITH AND WITHOUT A FUSELAGE. Thomas R. Turner and Joseph E. Flkes. September 8, 1950. 25p. diagrs. (NACA RM L50G13a) |
|1.2.2.4.1|,|PRELIMINARY FLIGHT INVESTIGATION OF THE WING-DROPPING TENDENCY AND LATERAL- CONTROL CHARACTERISTICS OF A 35° SWEPT- WING AIRPLANE AT TRANSONIC MACH NUMBERS. George A. Rathert, Jr. , L. Stewart Rolls, Lee Winograd and George E. Cooper. September 11, 1950. 14p. diagrs., photo., tab. (NACA RM A50H03) |
|1.2.2.4.1|,|MEASUREMENTS OF AERODYNAMIC CHARACTER- ISTICS OF A 35° SWEPTBACK NACA 65-009 AIR- FOIL MODEL WITH 1/4-CHORD FLAP HAVING A 31 -PERCENT -FLAP -CHORD OVERHANG BALANCE BY THE NACA WING-FLOW METHOD. Harold I. Johnson and Harold R. Goodman. September 25, 1950. 38p. diagrs., photo. (NACA RM L50H09) |
|1.2.2.4.1|,|LOW-SPEED INVESTIGATION OF THE EFFECT OF SEVERAL FLAP AND SPOILER AILERONS ON THE LATERAL CHARACTERISTICS OF A 47.5° SWEPTBACK-WING - FUSELAGE COMBINATION AT A REYNOLDS NUMBER OF 4.4 X 10^. Jerome Pasamanick and Thomas B; Sellers. December 8, 1950. 57p. diagrs., photo. (NACA RM L50J20) |
|1.2.2.4.1|,|WIND-TUNNEL INVESTIGATION AT MACH NUMBERS FROM 0.50 TO 1.29 OF AN UNSWEPT TAPERED WING OF ASPECT RATIO 2.67 WITH LEADING- AND TRAILING-EDGE FLAPS - TRAILING-EDGE FLAPS DEFLECTED. Louis S. Stivers, Jr. and Alexander W. Malick. December 13, 1950. 45p. diagrs., photo., 5 tabs. (NACA RM A50J09b) |
|1.2.2.4.1|,|AERODYNAMIC CHARACTERISTICS AT TRANSONIC SPEEDS OF A 60° DELTA WING EQUIPPED WITH A TRIANGULAR PLAN-FORM CONTROL HAVING A SKEWED HINGE AXIS AND AN OVERHANG BAL- ANCE. TRANSONIC -BUMP METHOD. Harleth G. Wiley. February 6, 1951. 31p. diagrs. (NACA RM L50L01) |
|1.2.2.4.1|,|WIND-TUNNEL INVESTIGATION AT MACH NUM- BERS FROM 0.50 TO 1.29 OF AN UNSWEPT, TAPERED WING OF ASPECT RATIO 2.67 WITH LEADING- AND TRAILING-EDGE FLAPS - LEADING-EDGE FLAPS DEFLECTED. Louis S. Stivers, Jr. and Alexander W. Mallck. February 26, 1951. 37p. dUgrs., photo., 5 tabs. (NACA RM A50K10) |
|1.2.2.4.1|,|FLIGHT MEASUREMENTS OF THE WING- DROPPING TENDENCY OF A STRAIGHT -WING JET AIRPLANE AT HIGH SUBSONIC MACH NUMBERS. Seth B. Anderson, Edward A. Ernst and Rudolph D. Van Dyke, Jr. April 24, 1951. 16p. diagrs., photo., tab. (NACA RM A51B28) |
|1.2.2.4.1|,|EFFECT OF A DEFLECTABLE WING-TIP CON- TROL ON THE LOW -SPEED LATERAL AND LONGITUDINAL CHARACTERISTICS OF A LARGE- SCALE WING WITH THE LEADING EDGE SWEPT BACK 47.5°. Roy H. Lange and Marvin P. Fink. April 26, 1951. 41p. diagrs., photo., 2 tabs. (NACA RM L51C07) |
|1.2.2.4.1|,|AERODYNAMIC CHARACTERISTICS AT TRAN- SONIC SPEEDS OF A TAPERED 45° SWEPTBACK WING OF ASPECT RATIO 3 HAVING A FULL-SPAN FLAP -TYPE CONTROL. TRANSONIC -BUMP METHOD. Vernard E. Lockwood and Joseph E. Fikes. August 1951. 35p. diagrs. (NACA RM L51F06a) |
|1.2.2.4.1|,|AN INVESTIGATION AT TRANSONIC SPEEDS OF THE EFFECTS OF CONTROL CHORD AND SPAN ON THE CONTROL CHARACTERISTICS OF A TAPERED WEDGE-TYPE WING OF ASPECT RATIO 2.5. TRANSONIC -BUMP METHOD. Raymond D. Vogler, Vernard E. Lockwood and Thomas R. Turner. September 1951. 36p. diagrs. (NACA RM L51G03) |
|1.2.2.4.1|,|THE EFFECT OF RAKING THE AILERON TIPS ON THE LATERAL -CONTROL AND HINGE -MOMENT CHAJRACTERISTICS OF A 20-PERCENT -CHORD PARTIAL-SPAN OUTBOARD AILERON ON A WING WITH LEADING EDGE SWEPT BACK 51.3°. Alexander D. Hammond. November 1951. 41p. diagrs., photo., tab. (NACA RM L51H29) |
|1.2.2.4.1|,|AERODYNAMIC CHARACTERISTICS AT TRANSONIC SPEEDS OF A TAPERED 45° SWEPTBACK WING OF ASPECT RATIO 3 HAVING A FULL-SPAN FLAP TYPE OF CONTROL WITH OVERHANG BALANCE. TRANSONIC -BUMP METHOD. Vernard E. Lockwood and John R. Hagerman. January 1952. 24p. diagrs. (NACA RM L51L11) |
|1.2.2.4.1|,|PRELIMINARY INVESTIGATION OF THE EFFECTS OF A PADDLE BALANCE ON THE CONTROL CHARACTERISTICS AT TRANSONIC SPEEDS OF A TAPERED 45.58° SWEPTBACK WING OF ASPECT RATIO 3 HAVING A FULL-SPAN FLAP-TYPE CON- TROL. William C. Moseley, Jr. February 1952. 24p. diagrs., photo. (NACA RM L51L19) |
|1.2.2.4.1|,|PRELIMINARY INVESTIGATION OF CONTROL CHARACTERISTICS AT TRANSONIC SPEEDS OF A TAPERED 45° SWEPTBACK WING OF ASPECT RATIO 3 HAVING A HORN-BALANCED FULL-SPAN CONTROL. John G. Loi^ry and Joseph E. Fikes. April 1952. 22p. diagrs., photo. (NACA RM L52A11) |
|1.2.2.4.1|,|PRELIMINARY INVESTIGATION AT TRANSONIC SPEEDS OF THE EFFECT OF BALANCING TABS ON THE HINGE-MOMENT AND OTHER AERODY- NAMIC CHARACTERISTICS OF A FULL-SPAN FLAP ON A TAPERED 45° SWEPTBACK WING OF ASPECT RATIO 3. Vernard E. Lockwood and Joseph E. Fikes. April 1952. 27p. diagrs., photo., (NACA RM L52A23) |
|1.2.2.4.1|,|AN ANALYSIS OF THE EFFECT OF STRUCTURAL FEEDBACK ON THE FLUTTER OF A CONTROL SURFACE HAVING POWER -BOOST SYSTEM. Robert H. Barnes. June 1952. 29p. diagrs., photos. (NACA RM A51I25) |
|1.2.2.4.1|,|CONTROL EFFECTIVENESS AND HINGE-MOMENT CHARACTERISTICS AT LOW SPEED OF LARGE- CHORD, HORN-BALANCED, FLAP-TYPE CON- TROLS ON A TRIANGULAR WING OF ASPECT RATIO 2. Jules B. Dods, Jr. August 1952. 53p. diagrs., photos., 2 tabs. (NACA RM A52F13) |
|1.2.2.4.1|,|HINGE-MOMENT AND CONTROL-EFFECTIVENESS CHARACTERISTICS OF AN OUTBOARD FLAP WITH AN OVERHANG NOSE BALANCE ON A TAPERED 35° SWEPTBACK WING OF ASPECT RATIO 4. TRANSONIC-BUMP METHOD. Robert F. Thompson and William C. Moseley, Jr. August 1952. 51p. diagrs. (NACA RM L52G08) |
|1.2.2.4.1|,|AERODYNAMiC CHARACTERISTICS AT TRANSONIC SPEEDS OF A 60° DELTA WING EQUIPPED WITH A CONSTANT -CHORD FLAP-TYPE CONTROL WITH AND WITHOirr AN UNSHIELDED HORN BALANCE. TRANSONIC -BUMP METHOD. Harleth G. Wiley and Leon Zontek. September 1952. 25p. diagrs. (NACA RM L51H22) |
|1.2.2.4.1|,|THE EFF.ECT OF VARIOUS AERODYNAMIC BAL- ANCES ON THE LOW -SPEED LATERAL-CONTROL AND HINGE-MOMENT CHARACTERISTICS OF A 0.20-CHORD PARTIAL-SPAN OUTBOARD AILERON ON A WING WITH LEADING EDGE SWEPT BACK 51.3°. Alexander D. Hammond. September 1952. 40 p. diagrs., photo., tab. (NACA RM L52G03) |
|1.2.2.4.1|,|THEORETICAL ANALYSES TO DETERMINE UN- BALANCED TRAILING-EDGE CONTROLS HAVING MINIMUM HINGE MOMENTS DUE TO DEFLECTION AT SUPERSONIC SPEEDS. Kennith L. Goin. November 1952. 52p. diagrs., tab. (NACA RM L51F19) |
|1.2.2.4.1|,|INVESTIGATION AT TRANSONIC SPEEDS OF THE EFFECT OF A POSITIVE-LIFT BALANCING TAB ON THE HINGE-MOMENT AND LIFT CHARACTER- ISTICS OF A FULL-SPAN FLAP ON A TAPERED 45° SWEPTBACK WING OF ASPECT RATIO 3. Vernard E. Lockwood and Joseph E. Fikes. November 1952. 22p. diagrs. , photo. (NACA RM L52J09) |
|1.2.2.4.1|,|MEASUREMENTS OF AERODYNAMIC CHAR- ACTERISTICS AT TRANSONIC SPEEDS OF AN UNSWEPT AND UNTAPERED NACA 65-009 AIR- FOIL MODEL OF ASPECT RATIO 3 WITH 1/4- CHORD PLAIN FLAP BY THE NACA WING-FLOW METHOD. Harold I. Johnson. June 1953. 35p. diagrs., photo. (NACA RM L53D21) |
|1.2.2.4.1|,|EFFECTS OF RATE OF FLAP DEFLECTION ON FLAP HINGE MOMENT AND WING LIFT THROUGH THE MACH NUMBER RANGE FROM 0.32 TO 0.87. Thomas R. Turner. June 1953. 29p. diagrs., photos. (NACA RM L53E11) |
|1.2.2.4.1|,|INVESTIGATION AT TRANSONIC SPEEDS OF THE HINGE-MOMENT AND LIFT-EFFECTIVENESS CHARACTERISTICS OF A SINGLE FLAP AND A TANDEM FLAP ON A 60° DELTA WING. Delwin R. Croom and Harleth G. Wiley. July 1953. 16p. diagrs. (NACA RM L53E28a) |
|1.2.2.4.2|,|FREE-FLIGHT INVESTIGATION OF THE ROLLING EFFECTIVENESS OF A WING-SPOILER ARRANGE- MENT AT HIGH SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS. Carl A. Sandahl. May 17, 1948. lOp. diagrs., photo. (NACA RM L8A07) |
|1.2.2.4.2|,|ADDITIONAL FREE-FLIGHT TESTS OF THE ROLL- ING EFFECTIVENESS OF SEVERAL WING-SPOILER ARRANGEMENTS AT HIGH SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS. H. Kurt Strass. November 24, 1948. 16p. diagrs., photos. (NACA RM L8I23) |
|1.2.2.4.2|,|WIND-TUNNEL INVESTIGATION AT HIGH SUB- SONIC SPEEDS OF THE LATERAL-CONTROL CHARACTERISTICS OF AN AILERON AND A STEPPED SPOILER ON A WING WITH LEADING EDGE SWEPT BACK 51.3°. Leslie E. Schneiter and John R. Hagerman. June 7, 1949. 34p. diagrs., photo. (NACA RM L9D06) |
|1.2.2.4.2|,|INVESTIGATION OF EFFECT OF SPAN AND SPANWDSE LOCATION OF PLAIN AND STEPPED SPOILER AILERONS ON LATERAL CONTROL CHARACTERISTICS OF A WING WITH LEADING EDGE SWEPT BACK 51.3°. Jack Fischel and Alexander D. Hammond. January 18, 1950. 59p. diagrs., photos. (NACA RM L9K02) |
|1.2.2.4.2|,|LATERAL-CONTROL INVESTIGATION OF FLAP- TYPE AND SPOILER-TYPE CONTROLS ON A WING WITH QUARTER -CHORD-LINE SWEEPBACK OF 60°, ASPECT RATIO 2, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. TRANSONIC- BUMP METHOD. Alexander D. Hammond. July 18, 1950. 26p. diagrs. (NACA RM L50E09) |
|1.2.2.4.2|,|LOW -SPEED INVESTIGATION OF THE EFFECT OF SEVERAL FLAP AND SPOILER AILERONS ON THE LATERAL CHARACTERISTICS OF A 47.5° SWEPTBACK-WING - FUSELAGE COMBINATION AT A REYNOLDS NUMBER OF 4.4 X 10^. Jerome Pasamanick and Thomas B. Sellers. December 8, 1950. 57p. diagrs., photo. (NACA RM L50J20) |
|1.2.2.4.2|,|HINGE -MOMENT AND OTHER AERODYNAMIC CHARACTERISTICS AT TRANSONIC SPEEDS OF A QUARTER-SPAN SPOILER ON A TAPERED 45° SWEPTBACK WING OF ASPECT RATIO 3. Joseph E. Fikes. February 1952. 22p. diagrs., photo. (NACA RM L52A03) |
|1.2.2.4.2|,|CONTROL CHARACTERISTICS AT TRANSONIC SPEEDS OF A LINKED FLAP AND SPOILER ON A TAPERED 45° SWEPTBACK WING OF ASPECT RATIOS. Vernard E. Lockwood and Joseph E. Fikes. July 1952. 24p. diagrs., photo. (NACA RM L52D25) |
|1.2.2.4.2|,|LATERAL-CONTROL INVESTIGATION AT TRAN- SONIC SPEEDS OF RETRACTABLE SPOILER AND PLUG-TYPE SPOILER-SLOT AILERONS ON A TAPERED 60° SWEPTBACK WING OF ASPECT RATIO 2. TRANSONIC -BUMP METHOD. Alexander D. Hammond and James M. Watson. August 1952. 19p. diagrs. (NACA RM L52F16) |
|1.2.2.4.2|,|LOW -SPEED LATERAL-CONTROL INVESTIGATION OF A FLAP -TYPE SPOILER AILERON WITH AND WITHOUT A DEFLECTOR AND SLOT ON A 6- PERCENT-THICK, TAPEREfa, 45° SWEPTBACK WING OF ASPECT RATIO 4. James M. Watson. September 1952. Up. diagrs. (NACA RM L52G10) |
|1.2.2.4.2|,|A WIND-TUNNEL INVESTIGATION AT LOW SPEEDS OF THE AERODYNAMIC CHARACTER- ISTICS OF VARIOUS SPOILER CONFIGURATIONS ON A THIN 60° DELTA WING. Harleth G. Wiley and Martin Solomon. November 1952. 20p. diagrs. (NACA RM L52J13) |
|1.2.2.4.2|,|CHARACTERISTICS OF FLAP -TYPE SPOILER AILERONS AT VARIOUS LOCATIONS ON A 60° ■DELTA WING WITH A DOUBLE SLOTTED FLAP. Delwin R. Croom. December 1952. 31p. diagrs., 3 tabs. (NACA RM L52J24) |
|1.2.2.4.3|,|WIND-TUNNEL INVESTIGATIQN AT MACH NUM- BERS FROM 0.50 TO 1.20 OF AN ALL-MOVABLE TRIANGULAR WING OF ASPECT RATIO 4 ALONE AND WITH A BODY. Louis S. Stivers, Jr. and Alexander W. Malick. February 2, 1950. 45p. diagrs., photos., tab. (NACA RM A9L01) |
|1.2.2.4.3|,|LOW -SPEED INVESTIGATION OF DEFLECTABLE WING-TIP ELEVATORS ON A LOW -ASPECT -RATIO UNTAPERED 45° SWEPTBACK SEMISPAN WING WITH AND WITHOUT AN END PLATE. Jack Fischel and William M. O'Hare. June 1, 1950. 21p. diagrs., photo. (NACA RM L50D19) |
|1.2.2.4.3|,|EFFECT OF A DEFLECTABLE WING-TtP CON- TROL ON THE LOW-SPEED LATERAL AND LONGITUDINAL CHARACTERISTICS OF A LARGE- SCALE WING WITH THE LEADING EDGE SWEPT BACK 47.5°. Roy H. Lange and Marvin P. Fink. April 26, 1951. 41p. diagrs., photo., 2 tabs. (NACA RM L51C07) |
|1.2.2.4.3|,|EFFECTS OF HORIZONTAL-TAIL POSITION, AREA, AND ASPECT RATIO ON LOW -SPEED STATIC LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS OF A 60° TRIANGULAR-WING MODEL HAVING VARIOUS TRIANGULAR-ALL- MOVABLE HORIZONTAL TAILS. Byron M. Jaquet. December 1951. 61p. diagrs., photo., tab. (NACA RM L51I06) |
|1.2.2.4.3|,|LOW -SPEED STATIC LONGITUDINAL STABILITY AND CONTROL CHARACTERISTICS OF 60° TRIANGULAR-WING AND MODIFIED 60° TRIANGULAR -WING MODELS HAVING HALF- DELTA AND HALF-DIAMOND TIP CONTROLS. Jacob H. Lichtenstein and Byron M. Jaquet. February 1952. 36p. diagrs., photos., tab. (NACA RM L51K08) |
|1.2.2.4.3|,|EFFECTS OF HORIZONTAL -TAIL POSITION AND ASPECT RATIO ON LOW -SPEED STATIC LONGI- TUDINAL STABILITY AND CONTROL CHARACTER- ISTICS OF A 60° TRIANGULAR -WING MODEL HAV- ING TWIN TRIANGULAR ALL-MOVABLE TAILS. Byron M. Jaquet. May 1952. 45p. diagrs., photos. (NACA RM L52B25) |
|1.2.2.4.3|,|AN INVESTIGATION OF LONGITUDINAL CONTROL CHARACTERISTICS OF A WING-TIP CONTROL SURFACE ON A SWEPTBACK WING AT TRANSONIC SPEEDS BY THE NACA WING- FLOW METHOD. James P. Trant, Jr. June 1952. 23p. diagrs., photos., tab. (NACA RM L52B15a) |
|1.2.2.4.3|,|CONTROL EFFECTIVENESS AND HINGE-MOMENT CHARACTERISTICS AT LOW SPEED OF LARGE- CHORD, HORN-BALANCED, FLAP-TYPE CON- TROLS ON A TRIANGULAR WING OF ASPECT RATIO 2. Jules B. Dods, Jr. August 1952. 53p. diagrs., photos., 2 tabs. (NACA RM A52F13) |
|1.2.2.4.3|,|THE AERODYNAMIC CHARACTERISTICS AT TRANSONIC SPEEDS OF AN ALL-MOVABLE, TAPERED, 45° SWEPTBACK, ASPECT-RATIO-4 TAIL DEFLECTED ABOUT A SKEWED HINGE AXIS AND EQUIPPED WITH AN INSET UNBALANCING TAB. James M. Watson. September 1953. 40p. diagrs. (NACA RM L53H13) |
|1.2.2.4.3|,|THEORETICAL INVESTIGATION OF THE EFFECTS UPON LIFT OF A GAP BETWEEN WING AND BODY OF A SLENDER WING-BODY COMBINATION. Duane W. Dugan and Katsumi Hikido. August 1954. 41p. diagrs. (NACA TN 3224) |
|1.2.2.5|,|QUALITATIVE MEASUREMENTS OF RELATIVE FLAP EFFECTIVENESS AT TRANSONIC SPEEDS ON A SERIES OF FIVE THIN AIRFOILS WITH 25- PERCENT -CHORD FLAPS AND VARIOUS AMOUNTS OF SWEEPBACK. Harold L. Crane and Milton D. McLauj^lin. May 17, 1948. 24p. diagrs., photos. (NACA RM L8A22) |
|1.2.2.5|,|INVESTIGATION AT SUPERSONIC SPEED (M = 1. 53) OF THE PRESSURE DISTRIBUTION OVER A 63° SWEPT AIRFOIL OF BICONVEX SECTION AT ZERO LIFT. Charles W. Frick and John W. Boyd. June 10, 1948. 33p. diagrs. , photos. (NACA RM ABC22) |
|1.2.2.5|,|LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS OF A SEMISPAN AIRPLANE MODEL WITH A SWEPTBACK WING AND TAIL FROM TESTS AT TRANSONIC SPEEDS BY THE NACA WING-FLOW METHOD. Richard H. Sawyer and Lindsay J. Lina. July 23, 1948. 42p. diagrs., photos., tab. (NACA RM L8B19) |
|1.2.2.5|,|LANDING CHARACTERISTICS OF HIGH-SPEED WINGS. Herbert A. Wilson, Jr. and Laurence K. Loftin, Jr. September 21, 1948. 21p. diagrs. (NACA RM L8A28e) |
